text,label
"Kotor dan banyak sampah. Mungkin bawaan dari laut, mungkin dari warga dan pengunjung. Tempat mandinya juga kurang bersih.",negative
Cemaranya bikin adem,positive
"Bagus tempatnya, melihat pantai dibawah pohon-pohon jadinnya sejuk tidak panas. Parkir luas, mushola ada. Disediakan tempat duduk di pinggir pantai gratis.",positive
"Nyaman buat anak"" Kecil, apa lagi sekrang ada hewan rusa dan kambingnya",positive
Ga kerasa kayak di pantai yang asri karena dekat dengan penginapan,negative
Tempat healing tiap sabtu...,positive
Enak buat enjoy juga jarang ada yang tau jadi ga terganggu chill kita,positive
"Fasilitas nya kurang , kotor , susah untuk mandi bilas... meski ombak dan pantainya biru cetar membana",negative
Bagus....sayang byk pengunjung yg buang sampah sembarangan,negative
Akses masuk cukup menantang apalagi saat musim hujan..menuju ke pantai melewati jalan setapak becek & licin..tapi ketika cuaca cerah bisa hunting foto di savana persis di ponggir pantai..untuk kondisi pantai kurang bersih & tidak terawat,negative
"Semarang memiliki banyak tempat wisata, salah satunya adalah pantai. Banyak pantai di Semarang, karena Semarang merupakan kota yang bersebelahan dengan laut. Pantai di Semarang memang menjadi salah stau obyek wisata bagi orang orang semarang, karena dinilai bahwa menikmati sunset akan lebih indah bila dinikmati di Pantai. Pantai Marina sendiri merupakan pantai buatan yang ada di Semarang, pantai ini merupakan salah satu pantai yang selalu ramai dikunjungi setiap harinya, di karenakan selain pemandangan yang indah, banyak orang berjualan makanan hingga minuman, tempatnya pun cocok untuk jogging di sore hari, jadi bilamana habis olahraga, bisa mampir ke pantai untuk menikmati udara yang sejuk.",positive
"pantainya kotor banyak sampah, tidak terurus. Padahal untuk masuk dikenakan tiket 5k",negative
"Pantai yang mudah dijangkau, jalan tidak terlalu rumit",positive
Elok. melihat laut dari atas tebing,positive
Perlu dibersihkan rutin agar sampah tidak meluap keluar,negative
"Fasilitas buruk, pantai banyak sampah, parhanya banyak pungli",negative
Pantai yang indah di senja hari sambil melihat matahari tenggelam dan mendengar riakan ombak.,positive
"Pantai luas tapi masih banyak orang buang sampah sembarang, sekarang banyak yang bayar gak kayak dulu masuk 5k sepuasnya",negative
pantai yg sejuk nyaman dan asri,positive
"Jalan menuju pantai kalo malem serem banget, gelap",negative
"Pantainya bukan pantai pasir landai, jadi yang berharap main pasir bakalan kecewa. paling asik liat sunset di sini. Kalau ngajak anak-anak, bisa naik perahu keliling pantai, murah hanya 10 rb/ orang, isi perahunya bisa 20-30 orang. kuliner banyaak, tapi paling asyik minum kopi. ada kedai kopi yang menyiapkan banyak pilihan kopi lokal.",positive
"Bingung aja untuk menikmati pariwisata di sini, selain melihat lautan, orang memancing dan kapal. Mau naik speed boat pun pasti merogoh kocek yg lumayan. Tarif masuk sih cuma 5.000 per orang, tapi bingung mau ngapain. Semoga ke depan ada yg lebih menarik lagi....",negative
"Salah satu objek wisata pantai di Semarang, yang biasanya dibuat spot untuk sekedar foto-foto atau ore wedding. Karena di sekitar pantai ini terdapat hamparan alang-alang yang indah untuk dijadikan objek atau background foto. Juga terdapat pohon yang cukup besar ditengah-tengah alang-alang.",positive
Bisa liat rusa nih..hiburan untuk anak2..,positive
Udah 2 kali seh pernah maen ke sini. Pertama pas KKL smstr 6 dan trakhir td pagi. Hehe Yah lumayanlah buat tempat refreshing liburan akhir tahun dan temen-temen. Aku kasih review foto yg td aja deh. Hehe,positive
"cocok untuk bawa keluarga, cuma terlalu banyak karcis, kenapa ga disatuin aja coba? susah bagi2nya? yaelahhh... tempat enak sudah bagus, warungnya juga lengkap, tempat sampah sudah banyak sekarang, tapi pintu WC bagian perempuan ada yang ga ada pintuny yang satunya pintunya susah ditutup. Tolong diperbaiki ya... bilaperlu tambah kamar mandi kayaknya semakin kedepan semakin banyak pengunjung kalau didukung fasilitas yang memadai. terus kembangkan potensi wisata pantai di Cirebon",negative
"Lucu sekali ini. Pakaitikar sendiri di gelar d pasir. Ujung2nya di minta bayar 50k katanya bayar uang kebersihan. Lah, itu sampah berserakan di mana2 pakai alasan ""uang kebersihan"". Byar parkirnya juga hadeh... Gak masuk d akal. Kita liburan pingin santai healing malah jadi bikin bete banget. Subhanallah...",negative
Toilet masih berbayar,negative
Setiap kali mau kesitu kok tutup terus. Tapi pencarian di google nya buka terus-_-,negative
"Tempat yang nyaman untuk santai dengan keluarga, masakan ikannya enak dan mantap.",positive
Pantai Berawa kurang perawatan. Mungkin belum ada pengembang yg mau kelola,negative
"Bagus , ombaknya besar",positive
Pantai pasir hitam Banyak pohon untuk berteduh Hammock juga gratis lur,positive
Pantai yang indah dengsn ombak yang bergulung-gulung tiada henti. Subhanallah.,positive
"Pantai Marina salah satu obyek wisata pantai yang ada di kota Semarang, obyek wisata ini jadi satu kawasan dengan perumahan elite. Di pantai Marina selain menyuguhkan wisata pantai ada juga penangkaran hewan Menjangan. Disini juga sering kali digunakan oleh para pengemar memancing untuk melakukan aktivitas. Pengunjung juga bisa naik kapal untuk sekedar berkeliling sepanjang pantai disekitar Marina.",positive
Tarif toiletnya kemahalan klo 5000 utk buang air kecil,negative
"Tempatnya biasa aja, pasirnya item, ada tempat sampah tapi percayalah sampahnya banyak bats yg berserakan, ada toilet jg ga jauh dr pantainya. Ada orang jualan. Bayar parkir 3000 kalau buat motor.",negative
"Lumayan, tapi agak kotor pantainya.",negative
Pipa milik negara di bisniskan harus bayar per kepala untuk uang masuk,negative
Tempatnya Kurang Terawat Dan Jalan Aksesnya Masih Susah,negative
"1.Trotoar cukup mudah dilalui tapi, dibeberapa bagian rusak. 2.Rambu dan marka kurang lengkap. 3.Toilet Sempit.",negative
"Ketika pagi hari dengan Kesejukan penuh Sinaran mentari sang surya, kita sempatkan penat sejenak dipantai Marina sebelum memulai aktivasi pada setiap hari yang mengejar mas. Disini tempat yang begitu nyaman untuk keperluan tersebut. Walau hanya sejenak dalam menghirupkan untuk bernafas dibibir pantai. Tak lengkap terasa berbeda jika kopi tak menemani disisih. Konektifitas antar pengunjung diharapkan terjalin, menambahkan untuk rasa saling peduli antar sesama walaupun berbeda pandang. Tetep, terjaga dalam satu persatuan guna memberikan harmonisasi pada melodi hidup kehidupan dan berkehidupan.",positive
"Sayangnya ada retribusi tapi ga dikasih tiket. Kalo di toko biasanya ada tulisan ""tanpa nota gratis"". Masukan untuk dinpar kalo ada keinginan untuk memajukan pariwisata daerah",negative
Banyak rumah mkan seafood,positive
"Dibanding pantai carolina lebih bagus pantai carocok, Harga tiket masuk dipantai carolina terlalu mahal, Satu org 10 rb, parkir 10 rbu, Pantai carocok 5 rb, Parkir gratis.",negative
Tolong pengamen atau pengimis larang masuk di pantai losari kah menganggu saja orang nikmati jalan jalan sambil makan kuliner makassar orang tidak nyaman saja,negative
Kotor.... pelayananx lama,negative
Sekarang kotor pinggiran dipenuhi dengan lapak sewa2 tempet duduk makin hilang nilai estikanya,negative
"Sebuah pantai yang elok, nyaman dan tenang. Hati hati aja jangan berenang di lautnya sebeb ombaknya besar dan lautnya dalam, terlihat dari relief permukaan pantainya. Untuk pengelola pantainya dan para pengunjung saya pesan supaya kebersihannya di area sekitar pantainya supaya lebih diperhatikan dan dijaga.",positive
Sangat menyukai tempat nya,positive
"Pantainya oke dengan pasir putih yang lembut. Sayang, ketika singgah tidak diberitahu kalo harga pondok itu 300 ribu rupiah. Wisatawan luar daerah akan kaget kalo tiba2 ditodong harga segitu.",negative
"Tempatnya lumayan bagus ,walau terik matahari tdk terasa panas krn bantak pohon cemaranya",positive
"Kenapa fasilitas yang disediakan dinas seperti toilet dan kamar bilas harus menjadi berbayar? Semakin kesini makanan dan minuman cenderung naik apalagi kalo kita lupa nanya harga, sering seenaknya memberikan harga.",negative
Pantai nya rindang lumayan bersih banyak cemara dan enak buat keluarga,positive
"84 km, waktu tempuh yg sangat lama dari Bandung sedangkan tempatnya sangat kumuh dan tidak tertata",negative
Bagus dan segar pemandangannya,positive
Tempat wisata yg indah,positive
"Lumayan bagus, bersih.. Oke",positive
"Mungkin karena masih baru makanya pantai nya masih banyak yang harus dibenahi .. Dari tempat makannya , Toilet , Tempat sampah dan khususnya bagian air yang masih Asin Untuk pantainya sebenarnya bagus hanya saja tidak bisa dekat"" karena gelombangnya cukup besar .. . Semoga kedepannya bisa lebih baik dan tertata lagi",negative
Pantai yang paling sering dikunjungi,positive
Pantainya kurang bersih. Banyak yang pacaran sembarangan.,negative
"Tempat santai paling murah, masuk cuman 5000/orang, jajanan tinggal pilih, warkop juga tinggal pilih, ada persewaan jetski, speedboat, kapal wisata kayu, spot pemancingan dan tentu buat santai sama keluarga atau temen,",positive
Luas sejuk bersih wisata kuliner juga terjangkau.. area' out Bond jg ada,positive
"Dari sekian banyak pantai di Gunung Kidul, cuma pantai ini yang tarif parkir nya MAHAL!!! di karcis parkir tertera tarif Rp 5000, tetapi diminta Rp 20.000 oleh petugas parkir nya.. Ini bisa membuat citra tempat wisata tersebut menjadi buruk bagi wisatawan",negative
"Pantainya bagus, cuma masih ada banyak sampah di pasirnyaa. Sunset disana lumayan bagus, warungnya banyak. masuknya murah. ombak disana lumayan gede, adem. joss",positive
Pantai ini sangat tersembunyi dengan banyak sampahh dan bau,negative
"Jalan menuju kesini jelek banget, yaitu dari gapura menuju pantai nya, dari dulu sampai sekarang dimana udah ada akses jalur lintas selatan masihh aja belum diperbaiki. Padahal besar biaya untuk masuk gak sedikit, ada biaya masuk, biaya parkir, biaya masuk goa cina, dan biaya untuk naik ke pulaunya.",negative
Pantai kotor dan tdk bisa untuk berenang,negative
"Di semarang cuman ada ini saja mau gimana lagi, di syukuri yang ada , the best saat Pergantian tahun baru, bikin ketagihan kalau kesini ...",positive
"Pantai abrasi, tidak nyaman untuk rekreasi, terlalu sempit arealnya, perlu pembenahan lagi",negative
"Saya berharap pemerintahnya berbenah, menurut saya pantainya bagus tapi sampahnya dimana mana sehingga merusak pemandangan bahkan tempat wisata lainnya di Sumatera Barat yang saya kunjungi seperti danau singkarak dan yang lain tadinya bersih sekarang banyak sampah,semoga ini kritik bisa menyadarkan para perangkat pemerintahan untuk berbenah dan ramah kepada pengunjung.",negative
Pantai luas bersih indah Sudah ada tempat ibadah yg cukup luas,positive
"Pertama kali tiba masuk ke kawasan Pantai yg terhampar adalah sampah. Kemudian lokasi perahu Malin Kundang samar krn tertutup pedagang, shg kurang daya tarik nya. Sedih rasanya",negative
"membutuhkan tenaga yang extra untuk mencapai pantai ini, karena harus melewati ratusan anak tangga dan jalan kapur yang curam. belum ada tempat duduk dengan payung. mohon membawa minuman sendiri (yang banyak) karena harga minuman yang dijual pkl meningkat 3-4 kali lipat. belum ada kesiapan dari pantai ini namun bagus untuk fotografi dan cukup sepi. di pintu masuk kita disuguhkan lapangan golf yang cukup luas. tidak disarankan bagi anak kecil, wanita hamil dan lanjut usia",negative
Parkirnya luaaas. Banyak warung kuliner. Banyak andong,positive
Cocok lah buat mancing,positive
Salah satu pantai selatan di Jogja. Bisa beli seafood juga disini. Sayangnya pantainya kotor dan resto2 yg bisa masakin bahan2 seafood tadi rata2 kotor semua.,negative
"Tidak bs berenang, pantainya jelek, pendek, banyak karang. Itu mah pantai buat nyari ikan/nelayan",negative
lumayan buat penurun stress,positive
"Pantai Tirang, pantainya biasa aj, seperti pantai jalur utara, pasirnya hitam, masih banyak sampahnya, ombaknya lumayan gede kalau pas pasang, Jalan masuknya masih seadanya, kurang cocok kalau lagi musim hujan, banyak tanah bercampur pasir, licin Tiket masuk senin-kamis 5k jumat-minggu 10k Parkir kendaraan beda lagi, mobil 5k Untuk parkiran sendiri cukup luas Untuk fasilitas yg lain masih belum tersedia, untuk toilet dan musholla blm ada Untuk tempat bilas aj 1 ember kecil 5k Sewa gasebo 5k Overall untuk lebih di tingkatkan lagi terkait pelayanan dan fasilitasnya, mengingat ini salah satu wisata pantai di semarang yg cukup berpotensi, karena semarang minim sekali wisata pantai",negative
Pantai cemara sewu top pokoknya,positive
disitu ada batu yang berbentuk ekor hiu lumba lumba,positive
Dipinggiran pantai banyak sampah plastik atau kayu kayu Mohon dibersihkan,negative
Ada kedai kopi yang enak,positive
Asek tempatnya cm ckp jauh dr rmh,positive
Salah satu destinasi wisata yang harus anda sambangi jika anda berkunjung ke yogyakarta. Padang pasir yang luas dapat menjadi pengalaman baru bagi anda. Disini ombaknya cukup besar dan bagus. Namun cukup ramai dengan banyaknya pengunjung yang datang. Anda dapat menikmati sensai menaiki kuda dan atv di pantai ini.,positive
Pantainya indah ombaknya mantap dan lumayan bersih,positive
Agak kecewa setelah masuk jauh di TPR baru suruh putar balik mestinya pemberitahuan ada di akses jalan mau masuk dari jlls,negative
"untuk pemandangan pantainya cantik banget dan asik kalo ramean, tetapi hati"" helm saya dicuri dan helm beberapa orang juga dicuri. pemandangan cantik tetapi tidak aman.",negative
"tenpatnya sejuk, cocok untuk acara keluarga",positive
"Sejuk, angin kencang, cocok untuk wisata keluarga",positive
"setelah bayar tiket masuk dan parkir, langsung ditawari untuk beli gelang oleh pedagang wanita. saya mengatakan tidak tapi penjual tersebut tetap memaksa. belum sempat melihat pemandangan pantai, saya langsung pergi lagi karena bad mood gara-gara pedagang wanita.",negative
"Masih banyak pungli, sehingga pengunjung jadi merasa ga nyaman,,",negative
"ketika saya datang saya sungguh tidak mengetahui bahwa jika mengambil gambar menggunakan kamera dikenakan biaya 300k,lalu ketika saya mengambil gambar datanglah penjaga tmpt tsb dan mengusir saya kecuali saya membayar sebesar 300k,karena merasa direndahkan saya memilih untuk pergi dan penjaga tsb menyuruh saya untuk menghapus semua foto yang saya ambil.(saya mengambil gambar dengan kamera kecil dan hanya bermaksud untuk memasukkannya ke instagram)",negative
"Selalu rame kalo kesini,gak pernah sepi pokoknya...",positive
Tempat yg cantik utk hangout dgn kawan2 dan family dihujung minggu sambil makan2.,positive
Aku orang lokal. Lihat pemandangan pantai 707 parkir di tanah lapang dimintai seseorang dng 20 k. Aku nanya tiket resmi sbg sumber pad...jawabnya ini saya suruh nunggu dari kodim....omg.... Mau turun kr bawah lokasi pantai dipersulit.... Kayaknya harus ada pegawai pemkot yg ikut awasi deh Makasih,negative
Menikmati senja di sini bersama anak dan suami .. banyak penjual makanan dan minuman,positive
"Tak layak dikunjungi, jorok, kotoran anjing dimana2, air danaunya bau. Pokonya nyesallah.",negative
"(+) tiket muriih 5k/motor. Tempat luas, bagus bgt buat foto pesawat dan sunset. Sampah tidak jadi masalah karena memang sudah gak heran perairan Laut Jawa memang gudangnya sampah Jalan masuk yg rusak juga tidak jadi masalah, sudah bagus untuk ukuran tempat wisata yg relatif baru. (-) minusnya bagi saya tidak ada. Karena semua sudah sepadan dengan tiket masuk.",positive
Yaa keindahan jalan mau ketempat ya bagus,positive
Ini bagai mana woi rugi saya Costumer sampai membatalkan barang saya,negative
Cukup indah buat menikmati sore hari,positive
"Pantainya cukup bersih airnya biruu ombaknya sedang dan menggoda buat berenang (waktu pas kesini yaaa) tempat parkirnya udh tertata rapi bgt dan dapat parkir yg adem dg tarif bayar 10 rb (parkir luar dalam sama saja) untuk makan minum harganya standar (gak terlalu mahal spt tempat wisata lainnya) rekomen bgt baik jeep ini (cari yg abangnya dia, gokil bgt bawanya, ditungguin sepuasnya maen jeep sm dia asal kuat aja panas2nnya) waktu kesini jam 1 siang jd lg bagus2nya matahari nongkrong terik bgt,, oiaa toko2nya masih pd tutup mungkin krn masih H+2 lebaran.",positive
Pantai relatif sepi.. Justru ini yang dicari. Ombak yang indah..,positive
Bukan pantai. Dermaga Gesing. Pantainya sudah hilang dan dibangun dermaga. BUKAN TEMPAT WISATA!,negative
Indah pantai Marina itu.. baik pagi maupun sore hari.. tempat yang cocok untuk berekreasi.. Masuk per orang 10 ribu.. Parkir tidak ada..,positive
"Semakin mempesona lama gk ke Marina,",positive
Pantai nya kumuh banyak sampah... Tiket nya sana sini kerja gak ada pungli iya... Pantai ini di rusak oleh oknum masyarakat nya sendiri... Kapok saya,negative
