text,label
"pertama kali saya merasakan seperti tidur di rumah sakit. columbia pulomas semasa hidupnya. alhamdulillah saya mendapatkan pengalaman itu saat dirawat oleh dari. yoelita, sppd, finasim, dokternya ramah sekali, menjelaskan bahwa penyakit saya tidak…",negative
dokternya baik dan pelayanannya juga baik semua perawatnya,positive
baik playsn obat harus di perbaiki perawat nya baik-baik suka banget dokter nya baik,positive
"saya terluka setelah liburan tahun baru dan meniskus saya robek. dokter ortopedi saya dari rizky priambodo. dia ahli dalam cedera seperti ini. saya juga sudah menjalani operasi dengan dari. rizky, dan sekarang saya masih harus menjalani perawatan pasca operasi lanjutan. saya mengapresiasi rspi atas bantuannya. perawat dan staf penerimaan memberikan layanan terbaik. saya sangat menghargai keramahtamahan ini. secara keseluruhan, pengalaman yang sangat positif di sini.",positive
"pelayanan sudah cukup baik, dari pendaftaran of/ online, pelayanan dari/ suster, serta wakttu pelayanan dari, hanya mungkin fasilitas parkir kendaraan yang perlu di tingkatkan ditambah untuk jangka panjangnya ...l",positive
pelayanannya cepat dan efisien - perawatnya baik - dokternya profesional dan ramah,positive
"hari ini saya ke rs.assalam dengan tujuan ingin meminta surat rujukan dari dokter poli anak. proses tidak lama hanya menunggu antrian saja, alhamdulillah akhirnya saya dapat surat rujukannya. prokesnya ketat bagus jha untuk menjaga semuanya..terimakasih semua.. dokternya ramah susternya juga..!melipat_tangan! …",positive
ini rs kepresidenan dan rs tentara tapi melayani rakyat kebanyakan & juga tidak pandang sara. dokter²nya juga sangat berpengalaman dan profesional. …,positive
"worst experience ever! staf tidak membantu sama sekali, mempersulit pasien, info dari setiap tenaga kesehatan juga berbeda. staf juga sangat arogan.",negative
"baru alami disana untuk tindakan operasi dilakukan tengah malam seperti ini,, biasanya kalo operasi kan di waktu siang atau sore... di tambah lagi ruang rawat inap nya pun sumuk,, semua ac pada mati & tidak ada sirkulasi udara nye dalam ruang rawat inap...",positive
"terimakasih rumah sakit mitra karena pelayanannya sangat bagus dan memuaskan , apalagi bisa fre upgrade kamar karena kamar yang seharusnya di tempati ful",positive
"saya sakit lutut kanan, sebelumnya disarankan operasi saat berobat di tempat lain... puji tuhan berobat di poli penyakit dalam dari. guntur, disarankan injeksi saja …",negative
"akutuh sebenarnya suka banget buat ke dental care nya rs jakarta karena memang pelayanannya bagus banget. tapi hari ini kesana, karena untuk gigi depan yang berlubang dan kelihatan menghitam. aku tanya sama dokternya, warna giginya sama atau …",positive
"rekomdasin rs terbaik untuk pelayanan bpjs, sangat sangat puas",positive
"layanan pelanggan buruk. kami ke sini untuk mencari vaksin penguat moderna. saya sudah bertanya melalui whatsap mereka bahwa vaksin itu tersedia dan tidak diberi tahu tentang persyaratan apa pun. ketika kami tiba, vaksin penguat moderna tidak diberikan kepada kami karena...",negative
"terimakasih untuk pelayanannya, securitynya ramah,sopan serta cepat tanggap,keluarga saya terbantu sekali.!jempol_ke_atas!!jempol_ke_atas! …",positive
pelayanan igd sangat baik perawat sigap dan langsung di tangani. anak saya setiap kejang selalu di bawa kesini karena menurut saya rumah sakit …,positive
"bintang 100 untuk suster jaga, pelayanannya sangat baik dan sabar. tolong diperbaiki pelayanan admin untuk kamar, masa saya pertama kali mau ranap anak meminta kamar dibilang kosong,bagian admin pun tidak menanyakan dahulu bpjs atau pribadi, …",positive
"rs terdekat dari rumah, fasilitas oke, pelayanan enggak ribet dan suster dan dokternya ramah ramah, over al good lah mohon selalu dijaga yang sudah baik dan lebih ditingkatkan lagi, thankyou",positive
"pelayanan nya baik, untuk suster dea perawat gigi nya best sabar banget. habis berobat dengan drg juliana baik ramah pula",positive
memang boleh dokter seramah dan sebaik ini jadi enggak nethink dan bikin pikiran positif terus buat sembuh sukses terus ya dokter dokter di rsud cibinong bogor,positive
"saya windi selama dirawat di rs obstetri dan ginekologi ukrida r, pelayanannya sangat baik dan ramah",positive
"rs. pulang saat ini baik-baik saja. pelayanannya bagus. jam 2 siang suami saya ke ugd, jam 7 malam dia dibawa tanpa ops. pelayanan dari ugd, admin, ruang perawatan, dan dr2 sangat baik. peralatannya canggih. …",positive
"terima kasih, pelayanannya bagus dan ramah. rumah sakitnya bersih, baru, dan bagus. semua tenaga medis, dokter, perawat, dan lain-lainnya profesional. pertahankan kinerjanya !wajah_tersenyum_lebar_bermata_hati! …",positive
"rating untuk dokter favoritku dan manjemen administrasi rumah sakit. kesini karena dapat rujukan untuk operasi di&sih kehamilan pertamaku di minggu tanggal 3 desember 2023, ditangani langsung oleh dokter catherine. sebelumnya memang kontrol …",positive
lagi jenguk sodara sakit. somoga para pasien segera diberikan kesembuhan. dan para dokter/perawat selalu memberikan pelayanan nya yang terbaik.,positive
"daftar ke poli di meminta uang 200rb untuk deposit cuma daftar ya belum ketemu dokter..agak speechles sih kan rawat jalan ya bukan rawat inap ruang tunggu jadi 1 yang antri ke poli,antri pendaftaran antri pembayaran antri …",negative
"pelayanan masih belum ada nomor antriannya, tetapi yang dipanggil kurang tepat. jika ada pasien yang terlewat atau datang terlambat, maka harus tetap dilayani sesuai nomor antrian. …",negative
setelah beberapa kali menjalani pelayanan sentra medika cibinong saya dapat menyatakan : b a i ke dan petugasnya cukup ramah. terima kasih sentra medika khususnya sdr risman.,negative
"bapak saya dirujuk karena rencana cuci darah, tapi sudah seharian bahkan sampai berganti hari belum ada tindakan tersebut, informasi tentang sedang di konsultasi kan ke dokter penanggung jawab sampai sudah berganti shift 5 kali masih belum …",positive
meminta info dong apa benar di sebelah klinik ini ada kantor pt indoguna expres logistik?? itu benar enggak sih ? maaf melenceng,positive
"like: 1. dokternya ramah, penjelasan lumayan banyak. 2. poli untuk usg dan poli anak dipisah dari pintu utama yang untuk orang sakit. …",positive
"pertama kali saya harus diinfus di ruang gawat darurat siloam. karena rumah terdekat ada di sini, jadi cari rumah sakit terdekat. …",negative
"pelayanan nya sangat buruk, air infusan sudah habis. saya pencet bel pertama jawab perawat nya disuruh tunggu, sudah 25 menit perawat nya enggak datang juga, pencet bel yang ke 2 masih suruh tunggu seling 20 menit, pencet bel ke 3 masih di suruh tunggu juga, pas saya keluar dari kamar perawat nya banyak pada kumpul ada yang mengobrol, sambil makan cemilan. sampai botol infus nya pengok, dan darah di selang infusan nya naik.",negative
"alhamdulillah berobat di klinik dari yati sangat memuaskan,dan pelayananya sangat ramah tamah,para petugas nya sangat lebih baik semoga nanti menjadi rumah sakit akan lebih baik....",positive
"sangat nyaman, pelayanan nya mantap sekali!jempol_ke_atas_warna_kulit_cerah!!jempol_ke_atas_warna_kulit_cerah!!jempol_ke_atas_warna_kulit_cerah! …",positive
"pelayanannya sudah baik, dan security2 dimitra juga sangat bagus untuk informasi. semoga dipertahankan dan lebih baik lagi.",positive
"sudah menjadi pasien di sini selama bertahun-tahun, dan selalu puas dengan pelayanannya",positive
alhamdulilah... perawatan rawat inap vvip mendapat parcel buah masyaallah !hati_merah!!hati_merah!!wajah_tersenyum_lebar_bermata_hati!!wajah_tersenyum_lebar_bermata_hati! pelayanan dokter dan suster baik baik semua.. ramah dan cepat untuk rawat jalan juga dengan asuransi pendaftaran nya cepat banget!hati_merah!!hati_merah!!hati_merah!!nilai_seratus! sukses terus rs citra medika depok !nilai_seratus!!hati_merah!!hati_merah!!hati_merah!,positive
"act of service starts from the registration security,docters reg staf, the nurse ini the preliminary check up that recommended me tapi go directyly tapi the er was real angel hearted. al the docter and team ini er, operation room. al the nurse …",positive
barang-barang,positive
sangat memuaskan. semoga terus dijaga kualitas pelayanan seperti inj,positive
sayang dokter bagus rs bagus pelayanan obat lama benar. nyata!!,negative
sudah beberapa kali berobat ke rsia hermina depok dan mendapatkan pelayanan yang sangat baik disana. dari segi fasilitas sangat baik. bersih dan nyaman. …,positive
pelayanan staf farmasi cukup bagus dan cepat ..penjelasan obat nya sangat jelas dan mudah dimengerti ..cukup ramah,positive
"pelayanan bagus, dokter okeh, kamar ok anak dirawat seminggu ful bpjs dengan surat rujukan dari faskes1",negative
"bagus, bersih dan respon cepat",positive
"untuk kebersihan ruang melati tolong sangat di perhatikan lagi, tempat tidur pasien yang kotor sudah pasti banyak bakteri berkembang biak,ini kan pelayanan kesehatan ya, kebersihan itu no satu untuk mendukung penyembuhan pasien,gordeng yang …",positive
"overal sangat bagus terutama untuk pelayanan sangat baik dan memuaskan. saya sangat berterimakasih kepada alia hospital, sejauh ini sudah memberikan yang terbaik kepada saya selaku pasien dan baby saya yang dilahirkan di alia hospital …",positive
"telfonnya sangat susah dihubungi, sibuk selalu, kalau tidak sibuk, begitu tlfon terangkt langsung putus telfonnya",negative
"baru pertama kali ke sini, mengira bakal kebingungan tapi ternyata sangat sangat dibantu dan dilayani dengan ramah. terima kasih emc sudah memberikan pelayanan dengan super baik, semoga pelayanan baiknya selalu dipertahankan... dan bisa menjadi lebih baik lagi... !wajah_tersenyum_dengan_3_hati! …",positive
rumahsakitnya bagus pelayanan cepat apalagi untuk tindakan penjelasan dokter detail perawat juga jelasin kembali bikin tenang thanks mitra kemayoran,positive
"alhamdulillah baik, menyenangkan. sangat bagus. terima kasih untuk pelayannya, kalau bisa di pertahankan agar semakin membaik terus.",positive
rumah sakitnya ada fasilitas rehabilitasi untuk pasien odgj. mantap banget,positive
"dapat rujukan ke psikiater di rs ui, saya pakai bpjs. pertama kali kesini pas daftar memang antriannya panjang sekali. tapi untuk kontrol selanjutnya hanya perlu daftar by wa atau aplikasi mobile jkn. yang saya salut adalah pelayanan di rs ui …",negative
"keramahan yang luar biasa, respon cepat, harga yang wajar",positive
bpjs !jempol_ke_atas_warna_kulit_cerah!!jempol_ke_atas_warna_kulit_cerah!!jempol_ke_atas_warna_kulit_cerah!!jempol_ke_atas_warna_kulit_cerah!!jempol_ke_atas_warna_kulit_cerah!!jempol_ke_atas_warna_kulit_cerah!!jempol_ke_atas_warna_kulit_cerah! …,positive
"setahun yang lalu ibu saya menjalani operasi di rumah sakit mayapada tangerang dengan dari. noviyanti, sapa.og. setelah operasi tidak ada pantangan apa pun. dokter menjelaskannya dengan sangat jelas. …",negative
pelayanan bagus dan cepat. direkomendasikan,positive
layanan super di 7612,positive
"anak saya sedang menjalankan fisioterapi karena ada keterlambatan tumbuh kembang. sejauh ini terapi di ktk hga, anakku semakin ada peningkatan sedikit demi sedikit. karena dokter dan terapis nya semuanya ramah, baik, detail dalam memberikan …",positive
satpamnya mengesalkan. sudah tau orang tua saya kurang paham soal ruangan rawat inap. walaupun sudah di kasih tau lantai dan nomor kamarnya namanya orang tua yang enggak tau mah mau bagaimana lagi ya. mau di anter keatas doang buat gantian jaga katanya enggak boleh ber 2 . sedangkan satpamnya sendiri kagak mau nganter sampai ke kamarnya. bagaimana sih pelayanannya satpam. kalo kepengurusan suster dan dokternya sih gercep. cuma bermasalah di satpam nya saja sampai menangis orang tua saya nelpon enggak tau ruangannya mau melihat bapak saya.,negative
"pelayanannya baik, susternya ramah, dokternya baik, fasilitas kamarnya oke bagus banget. kamar mandi juga bersih. dari lahiran anak pertama sampai anak kedua selalu pilih di rs alia hospital. …",positive
terima kasih rsia grand fanipy atas pelayanannya. saya bangga memiliki dokter yang dapat memahami semua kebutuhan anak.,positive
"rs bpjs, lobby enak dingin dan bersih, kamar bersih dan cleaning service sering balik untuk membersihkan. minus hanya di kamar mandi, belum ada kantin, dan satpam yang galak (cuma kasih waktu 10 menit untuk. jenguk)",positive
assalamualaikum salam sehat !melipat_tangan! saya orang tua dari pasien anak atas nama muhammad rizki pangestu usia 9 bulan mengucapkan banyak terima kasih atas pelayanan kesehatan yang sangat baik yang …,positive
saya atas nama gea indah safitri yang melahirkan bayi laki-laki yang bernama vincent deska alhanan pada tanggal 8 desember 2023. saya sangat berterima kasih atas jasa yang di berikan kepada tim dokter & tim medis (seperti bidan & suster) …,positive
"anak saya dirawat di cattleya 113,untuk pelayanan medisnya sangat memuaskan ,,ketika saya menekan tombol urgensi ,suster cepat tanggap ..sustrrnya ramah baik ..dan bersih juga ..ruangan nya nyaman..saya rekomendasikan banget dirawat di rs bhakti yudha semuanya memuaskan",positive
"ada dokter anak ngaret tidak sesuai jadwal. di jadwal tertera jam 2-5, sesudah sampai di rs jam 2, katanya dokter belum datang, paling jam 3 atau paling telat jam 4. ini sekarang sudah jam 4 lebih 40, sebentar lagi jam 5, masih belum datang …",positive
"terima kasih pelayanan sangat bagus, petugasnya ramah2 banget",positive
"tzu chi hospital,hospital dengan pelayanan excellent dan lingkungan budaya humanis , al staf nya ramah , dokter ,bidan dan perawat nya cepat tanggap dan caring ,kita di beri edukasi tentang laktasi dan di ajarkan cara merawat bayi .untuk …",positive
"pelayanan bagus namun perlu di perhatikan ada sedikit perawat nya di lantai 1 yang kurang ramah,ace ruangan kurang kerasa,",negative
"ruangan alexandrite kamar 252 banget 2 untuk kebersihan bagus rapi, keamanan baik aman & nyaman, sudah banyak kemajuan untuk rs bina husada yang sekarang..sukses selalu.",positive
"ini tempat terburuk. mereka berbohong di depan anda. kami diberi tahu bahwa biaya prosedur radiologi adalah 1,2jt seminggu yang lalu. ketika kami melakukan prosedur hari ini, biayanya menjadi 2,5jt. mereka mengatakan bahwa harganya sudah naik. saya bisa mengerti...",negative
"saya pernah sekali opname di mayapada lebak bulus, sejauh ini pelayanannya sangat memuaskan, apalagi makanan waktu opname di rumah sakit itu benar-benar bukan makanan orang sakit, haha, enak-enak banget dan porsinya banyak…",positive
"alhamdulillah kalau saya bisa kasih bintang lebih dari 5 saya kasih. saya puas banget lahiran di alia hospital. semua dari security, perawat sampai dokter benar-benar melayani dengan baik dan pasien pun happy. waktu saya kontrol di bidan …",positive
"awal dapat rujukan op memilih di sini karena terdekat dari rumah, buat pelayanan poli oke lah fast respons dokter pun ramah, after ttd informed consen, ro thorax, cek lab langsung di jadwalkan op pada tanggal 20 agustus 2022, oke op lah pada …",negative
"fasilitas ok, pelayanan ok tapi mohon resepsionis yang jaga di siang hari diingatkan kembali sopnya kalau ada resep ditanya dulu apakah pasien mau diambil semua atau bagaimana? kalau di farmasi rs kan ditanya tuh mau diambil semua atau 1/2resep.",negative
"rumah sakitnya untuk segi pelayanan kurang bagus, untuk suster2nya juga susah kalo di butuhin jrg ada suster jadi kalo mau perlu apa-apa bingung sendiri",negative
dokter rehab medik dan terapis nya ramah2 semua..sehat-sehat sukses terus ya hermina,positive
"pelayanan prima, sesuai dengan dibutuhkan. petugas sigap dalam melayani dan membantu pasien.",positive
"the best pelayanan disini.. tiap sakit selalu rutin kesini.. sampai dibilang member ciputra.. suster2 baik-baik banget.. suster ros, vita, clara, amel.. dokter wiliam the best banget untuk penyakit dalam.. thank you ya semua..",positive
13/11/2023. saya sudah periksa ke siloam kurang lebih 5 kali. selalu ke dsa dari. irene. sudah berobat 1 kali. overal bagus banget. memang sih kendalanya apotek lama banget ngambil obatnya padahal …,negative
"pelayanan cepat, walaupun asuransi tapi cepat dari rawat jalan hingga rawat inap. dokter dan perawat juga sigap dan bisa menjawab pertanyaan pasien dan keluarga. recommended kalau maua ada yang rawat jalan dan inap disini :) harga juga lumayan murah dibandingin rumah sakit lain.",positive
"terimakasih atas pelayanan yang diberikan suamiku,semoga allah membalas kebaikan kalian,ketiga suster disini,semangat susternya baik dan sabar,dalam melayani suamiku...orchid lt17",positive
"pelayanan selama 7 hari ibu saya dirawat di rs islam cempaka putih kami sangat baik, stafnya selalu siap membantu, ramah & perhatian...semoga rs islam cempaka putih dapat mempertahankan kualitas pelayanannya. terima kasih kepada seluruh staf di rs islam cempaka putih !melipat_tangan! …",positive
hanya berbagi pengalaman saja. saya dari konsultasi ke bidan pas masa hamil saya sudah direcomen suruh suntik menambah darah 1juta. suruh nebus obat menambah darah yang mahal harga 500 tapi enggak saya turutin. dan untungnya kasirnya bertanya mau ditebus …,negative
pelayanan. bagus,negative
"pelayanan bagus, ramah. staf dan dokternya juga ramah dalam menjelaskan. bersih dan wangi rs nya. biayanya juga masih terjangkau. sukses terus untuk brawijaya hospital depok…",positive
"alhamdulilah dokter spesialis anak nya bagus, baik, ramah pokoknya recommended ruang tunggu nyaman !wajah_tersenyum_lebar_bermata_hati!!wajah_tersenyum_lebar_bermata_hati!!wajah_tersenyum_lebar_bermata_hati!!wajah_tersenyum_lebar_bermata_hati! …",positive
"saya ucapkan terimakasih banyak atas bantuan dari bapak afrizal untuk pelayanan bpjs nya sangat ramah dan mudah dipahami, tak lupa juga terimakasih untuk dari wely leona tiffany, sapa. og dan seluruh pihak dari rs fmc yang berperan dan bekerja untuk membantu kelancaran dalam proses persalinan istri saya. semoga pelayanan nya tetap dipertahankan.",positive
"anak saya sudah divaksin polio 1 dan 2 di rs grand family. pelayanannya sangat baik, tertib dan ramah, terutama ibu dewi selaku koordinator yang siap membantu dan menjawab pertanyaan para ibu. semoga sukses untuk ke depannya.",positive
dokter profesional dan semua level di siloam selama saya tinggal !jempol_ke_atas!!jempol_ke_atas! …,positive
pelayanan tidak pernah mengecewakan dari pasien rawat inap sampai rawat jalan. selalu menjaga keramahan dan pelayanan,negative
"rumah sakitnya nyaman banget, pelayanannya juga ramah banget dari dokternya sampai karyawannya baik banget dan juga ramah, jadi saya dan keluarga betah banget berobat di sini... sukses selalu buat rskb columbia pulomas !jempol_ke_atas! …",positive
pertama kali dan terakhir kesini !! rumah sakit sakit ibu dan anak dengan pelayanan yang biasa saja namun harganya sekelas brawijaya/bina insani …,positive
"cepat pelayanan dari admin, suster, dokter serta security tanggap melayani pasien memberikan tempat tidur tanpa diminta oleh pasien karena melihat pasien lemah dan lelah",negative
pelayanan baik,positive
"staf bekerja sangat lambat. obat-obatan yang disetujui dokter diberikan pada pukul 10 pagi. setelah pukul 4 sore, hanya diberikan kepada perawat. …",positive
"per tanggal 15 juni 2022 ini saya melakukan pemeriksaan di igd menggunakan bpjs. ners dan dokternya sangat ramah dan perhatian, saya kesusahan untuk jalan dan langsung tanggap diberikan kursi roda. pemeriksaanya sangat meticulous dari jam 10 saya di igd keluar pukul 12 sudah termasuk pemeriksaan dan rontgen 6x.untuk tunggu antrian farmasinya masih wajar jika di bandingkan dengan rs lain.semua tindakan dan obat saya gratis, jika ada biaya tambahan admin/ners igdnya konfirmasi terlebih dahulu ke pasien/keluarga di awal waktu pendaftaran mau atau tidak.",positive
kebersihannya ditingkatkan lagi,positive
ini berapa kali ke rsud selalu bermasalah buat bagian pendaftaran..sampai setengah 8 pendaftaran belum di buka-buka!! …,negative
"pelayanannya disini bagus, memuaskan dan menyenangkan, membuat pasien nyaman.",positive
"pertama kali ke rumah sakit ini, ruang tunggunya bersih, nyaman, pelayanannya baik, perawat dan dokternya juga ramah. terima kasih ya",positive
"susternya ramah banget, sigap banget. dikamar sendirian juga enggak khawatir. kamarnya bersih banget sehari dibersihin sampai 2x. recomended sih ini",negative
"setelah 3 hari dirawat di lantai 7, hari ini 11 maret 2024, anak saya sudah boleh pulang. terima kasih kepada dokter boni yang sudah merawat saya, para dokter dan perawat yang baik hati, …",positive
"saya kemarin sc dirs fmc dokternya super ramah baik tegas dan detail saat menjelaskan ( dokter wely terbaik !bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!) semua perawat bidan disana sangat ramah, gerak cepat dalam pelayanan, detail saat menjelaskan, telaten sekali saya sangat …",positive
"pengalaman operasi bedah dengan dari.budiman sapa.b alhamdulillah berjalan lancar semua tim di ruang operasi informatif sekali. perawatnya baik dan ramah terutama suster seha, suster dwi dan suster mika. semoga tetap kasih pelayanan terbaik, dan sukses selalu. terima kasih rs. citama",positive
sangat baik dan di layani dengan penuh kasih,positive
"tempatnya bersih dan nyaman. sudah begitu pelayanannya juga termasuk cepat ya ,waktu bawa anakku jam 1 :45 dini hari selang 2 jam sudah dapat kamar perawatan . untuk berobat/rawat jalan /rawat inap bisa menggunakan bpjs .",positive
"pernah cek kandungan disini, terus pas ngeprint hasil usg malah diprint pakai kertas hvs dan tintanya sudah buram bergaris. saya enggak tau apa di rs ini kalau print hsil usg pakai kertas hvs ya? jujur agak kecewa, padahal sudah jadi opsi buat …",negative
"the service is very satisfying, i checked for pregnancy, childbirth, my family has been hospitalized here 4 times.",positive
"bawa anak nerobat ke poli dari yuni. pelayanan cepat, suster tanggap, dokternya sangat ramah. dan ruangan poli anak banyak mainan dino jadi anak saya tidak takut sama sekali. pulang beribat dikasih hadiah bendera dari dokter. hal kecil yang bikin anak anak senang dan berkesan !hati_merah!",negative
"dokternya dan suster ramah. tapi ya ampun, di bagian poli bedah mulut. staf nya agak jutek. padahal saya kebagian poli untuk bertanya-bertanya berkas apa saja yang harus dikumpulkan. dan saya bertanya sekitar 2-3 kali, karena posisi kita semua pakai …",positive
"suster imah , suster yani , & bidan tiaterima kasih buat pelayanannya tuhan memberkati pelayanan suster imah, suster yani & bidan tia. sehat selalu.. ruang daffodil",positive
"alhamdulillah kemarin adik saya sudah di rawat di icu. semoga petugasnya baik dan perhatian, ruang tunggu icu nyaman untuk para pelayannya, dan ruang perawatannya juga nyaman, setiap pagi pasien selalu berdoa agar cepat sembuh sehingga keluarga yang merawat pasien pun tenang!wajah_tersenyum!",positive
"salah satu rumah sakit pilihan di wilayah jakarta barat. pelayanannya bagus, termasuk bagian yang mengurus asuransi. ada beberapa dokter spesialis/dokter pilihan yang dipilih pasien daripada antrean panjang.",positive
"terima kasih colombia asia atas pelayanannya, dokternya sangat membantu !wajah_tersenyum_dengan_3_hati! …",positive
"dari kamar 5232 dokter dan perawatnya baik banget, makanannya enak, kamarnya bersih, luas, adem, perawatnya juga sigap kerjanya pas saya pencet bel. rs pik memang yang terbaik",positive
mau ke dari gigi . mesti antri daftar di bag pendaftaran selama 1 jam . padahal sebelum nya bisa langsung byr n naik keatas. pasien banyak numpuk di pendaftaran . ada ibu-ibu bawa anak. dapat antrian kode a . ternyata baru mulai dipanggil jam 10 . review banyak yang jelek . tapi enggak ada perbaikan di rsuk ini . belum lagi dari gigi nya lama baru mulai layani pasien .,positive
"pelayanannya juara, ramah untuk berobat bpjs juga, ketika berobat mandiri malah ditanya kenapa enggak bpjs untuk persalinan kelas 1 dapat kamar dan kamu sendiri tidak digabung luar biasa, semoga allah berkahi",positive
"rumah sakit kelihatannya sudah berumur, seperti perawat2 di dalamnya, biaya berobat jalan 350rb (okt.2017), pendaftaran umum mudah dan cepat, parkir luas, sepertinya kantin kurang lengkap karena hanya terlihat 1 kios makanan, toilet perlu diperbanyak, dokter kelihatannya banyak pilihan, menurut beberapa pasien di sini sepertinya r.si.ini cukup ok. melihat review2 lain, pasien bpjs baiknya banyak bersabar...",positive
