text,label
kak mau ini masih ya kirim aman,positive
barang sampai lama dan saat datang kurir tidak professional dan susah serta rugi customer tolong untuk jasa kirim lazada harus kasih perhati lebih,negative
bagus barang walaupun 292gb tapi enggak apaapa moga awet,positive
barang bagus dan original 100 mantap,positive
barang belum terima kom status sudah selesai bagaimana sih niat jual enggak balikin duiy gue woi,negative
terimakasih real pict pokok,negative
barang aman bagus,negative
barang oksesuai deskripsigamabar tajam suara oksayang untuk tv analog kurang kuat sinyal ya,positive
sip jempolkeatas original 32gb real,positive
bagus contras warna kurang bagus gambar tidak bisa putar harga sesuai dengan kwalitas,positive
mantap cepat bangetz kirim nya cuman hari untuk karena saya domisili di jakarta untuk produk nya benarbenar sesuai sama di deskripsi pokok sukses terus buat lazada sama agenagen jual wajahmalaikatwajahmalaikatwajahmalaikat,positive
gan fd nya korup file yang di copy semua pada enggak bisa di buka telah di chek cuman 100mb dari 32gb saya kecewa mau saya balikin biar kapasitas jadi 2gb lah setidanya,negative
paket sudah datangbagus mudahmudahan awet,positive
mantap dan thanks atas cepat kirim bareng sesuai dengan gambar recom banget untuk seller,positive
respon jual bagus cuman kirim yang lama banget hampir bulan pesan baru saya rim,negative
barang sudah di terima dan fungsi dengan baik kirim cepat pesan tanggal 11 pada saat sale sampai besok siang tanggal 12,positive
sesuaimantap lah pokoknyaenggak nyeselsaya beli sini,positive
barang ok punya,positive
mntap barang nya bagus,positive
kirim medan enggak pakai packing kayu coba untung tv enggak ada masalah sudah pakai lebih dari 6bln saran jangan ambil resiko untuk keluar jabodetabek ngeri euy,negative
mantap sesuai deskripsi,positive
barang cepat sampai packing bagus top deh kualitas ok,positive
kirim sangat lama dari estimasi padahal harus barang di kirim bareng sama yang 40inch karena pesan di order sama tapipengiriman beda kalo produk juara,negative
barang bagus tapi kirim yang kurang bagus karena lama sekali,positive
barang cepat panas mudahmudahan awet saja,positive
belum coba sih mudahmudah mantul terima kasih buat jne pengirimanya cepat bayar tanggal 19 barang spai tanggal 20 kurir seperti biasa baik ramah mantul deh pokok,positive
barang tidak berfungsiuntuk putar film gagal semua,negative
barang bagus kualitas material standart yang bikin nilai plus itu os nya cuma fre hooq nya bagaimana ya naik rate kalo sudah ada jelas,negative
produk bagus sesuai dengan warna dapat bonus pouch bolpoin,positive
flashdisk error jual tidak brfungsi cuma jadi rongsok,negative
enggak respon sama sekalimubazir enggak kepake,negative
saya pesan kok datang bayar nya double juga,negative
packing mantapnamun dipnengiriman lambat hari,positive
kirim tidak sesuai waktu laptop harus update os nya dulu dapat office 365 trial bulan,negative
paket sesuai dengan deskripsi keren pokok,positive
pesan pas tanggal 11 nov kemarin barang sudah terima tanggal 14 nov cukup cepat juga semua lihat normal sudah saya rakit dengan braket tapi barusan sadar kalo vip card tidak saya temu mohon jelas pihak lazada dan juga pada setting tv saya tidak aktif jadi saya tidak dapat atur cerah gambar,negative
produk bagus cuma kurang gede dikit yang pasti lumayan lama namaya juga produk luar negeri,positive
sangat mngcewakan karena produk yang aku terima bukan produk trsbut barang sudah aku kmbalikan tapi kenapa pnmbalian dana enggak di proses sampai saat ini tolong jangan sampai mncoreng nama baik toko andalazada mohon untuk sgra di tindak lanjut,negative
pesan tanggal 02 juni estimasi sampai tanggal 04 07 juni lah ini sudah tanggal 11 juni belum ada kabar juga,negative
barang sudah sampai moga awet dan jual nya sangat responsif maaf belum sempat di coba,positive
kurir ya enggak benar barang belum di terima,negative
tv cooca 4k uhd 50 inch sudah unboxing pakai ok kualitas gambar bagus sudah di test 4k ok suara bagus hanya perlu ajar cara operasi remote karena tidak ada instruksi detail terima kasih,positive
kirim cepat hari deh sampai tapi sayang enggak packing kayu untuk barang seperti ini harus packing kayu alhamdulillah tv darat dengan baik dan semua normal mudahmudahan tvnya awet,positive
mantab,positive
rusak barang tiba ke aceh tv hancur,positive
barang cepat sampai packing bagus,positive
bukan 64gb tapi 32gb kapasitas 32gb bukan 64gb tidak bisa simpan video,negative
oke barang,positive
sesuai pesan packing akan lebih baik jika tambah buble wrap good condition,negative
casenya bagus dan kuat agak besar tapi cocok karena saya mau pakai case busa dari segate juga tolong kebih teliti belum kirim karena tali tahan external hd saya terima hampir putus saya malas balikin jadk saya jahit sendiri,negative
laptop mantul sesuai dengan apa yang harap saya syuka banget,positive
bangsat benar nih barang enggak sesuai sama nyata kan anjing benar ini seller,negative
barang dalam kondisi bagus jempolkeatas,positive
ini yang kasih komentar sama yang kasih bintang lima temen2nya yang punya toko kali ya atau orangorang yang untung saya sangat kecewa barang kagak bisa pakai sama sekali moga berkah mas mbak jual nya ya amin,negative
kata ini 32 gb tapi nyata cuma 29gb dan made ini china bagaimana sih padahal official store loh ini,negative
enggak bisa buat nyimpan video,negative
saya sangat puas beli tv philips 32 led hd tvhitam baru pesan hari sudah di kirim,negative
barang sampai cepat tapi coba copy film tidak ada yang bisa baca,negative
recomendet seller,positive
sudah tahun saya pakai sangat bagus,positive
nyalin file nya enggak bisa banyak enggak bisa dilihatdidengar 97 enggak bagus sesal padahal baru pakai,negative
best quality,positive
bagys,positive
bagus sesuai gambar tidak kecewa,positive
hubung saya sudah beberapa kali laku beli di lazada dan muas akhir saya putus untuk beli tv ini di lazada saya order tanggal 31 mei 2017 untuk kirim di kantor saya dan tanggal juni barang sudah sampai kantor hubung saya sudah pulang akhir saya putus untuk ambil tv tanggal juni 2017 dan kondisi waktu itu packing dengan kayu rapi namun alangkah kejut telah saya bongkar nyata layar tv sudah pecah parah saya sangat kecewaapakah bisa barang di tuker,negative
sangat mamuaskan recommended lah pokok,positive
bagus top deh,positive
keren kirim cepat kurir ramah moga awet cuma tidak pack kayu,positive
rekomende seller barang sampai lebih cepat dari kira dan sip barang,positive
barang cepat sampai meskipu barang yang kirim warna putih tapi ok banget lah,positive
kapasitas boleh gede tapi enggak bisa di format atau hapus file hatihati enggak ada garansi pula,negative
alhamdulillaah sampai dengan selamat ke madura sampang tamberu moga awet terima kasih pakai kurir yang ramah terima kasih lazada,positive
bagus dtgnya cepat banget,positive
sesuai detail pesan harus barang sudah saya terima maksimal tanggal 23 desember 2016 bahkan barang sudah kirim tanggal 16 desember logika nya kalau memang jual dan barang ada lokasi di jabodetabek apakah perlu 10 hari lebih untuk kirim barang ke alamat saya di bekas minta cancelrefund tidak pernah bisa dengan alas barang sudah proses kirim padahal tidak ada bukti otentik bahwa barang sudah di kirim no resi yang beri tidak bisa di lacak di website kurir kirim lebih baik belanja di website online lain yang lebih percaya layan lazada tidak professional sudah 5x lebih komplen jawab hanya akan ditindaklanjuti ke pihak kait,negative
baru hari pakai sudah kena power nya harus di garansi dan tunggu sparepart dari jakarta,negative
barang sudah mpai wlpun ada masalah sedikit tapi syukur barang amancuma enggak kayu padahal dichat terterah pakai kayu enta masih nyalah atau gax belum coba,negative
kok belum datang ya,negative
thx barang sudah datangbarang bagus sesuai di gambar cuma kirim nya saja yang agak lama,positive
kualitas produk baik harga cukup saing,positive
barang sudah sesuai cuman fre pengin sama ponch nya enggak ada,negative
barang 64 gb tapi pas di isi data nya cuma 8gb,negative
ini asli 32 gb gan,negative
enggak tau orisinal atau fake soal dulu pernah beli yang made ini malaysia beda ukur dan berat yang ini lebih kecil dan ringan tapi overal bisa pakai okok saja,positive
barang yang kirim sih packingnya bagus cuman ini bukan seri lc32le180i tapi yang kirim lc32le185i yang build quality nya kurang bagus apalagi warna putih yang frame tv nya lihat kayak baru di cat putih suara sih oke cuman tetap features nya itu loh standar banget gambar juga kurang tajem,negative
tv 40inc murah tapi dengan kualitas yang enggak murah sering saja ada flash sale biar makin banyak orang indonesia yang punya tv 40 inc hehe,positive
barang bagus harga nya ok,positive
enggak ada celana dalam rawa padahal di gambar ada sama plug buat ke proyektor apa bisa di kembali,negative
otg nya enggak fungsi terus kirim lama banget padahal sudah pesan di jauhjauh hari sandisknya bagus sesuai gambar ira ukur besar nyata agak kecil mks lazada,negative
barang sesuai pesan thx lazada,positive
mantab walaupun telat sampai,positive
barang terima baik working cuman layar saja ada gores dikit tapi enggak menganggu overal recomended banget,positive
barang nya juga belum terima tapi ada lapor sudah terima bagaimana urus,negative
mantab deh sampai barang waktu cek barang saya lihat puter puter barang untung indak ada cacat lagi promo awal tahun juga harga miring barang oke ty ya gan,negative
pakaging bagus sudah ditest gambar bagus suara ok sambung dengan internet ok tapi belum ketemu cara koneksi aux ini dengan home theater seller yahuuuudjempolkeatasjempolkeatasjempolkeatas,positive
buat kalian ini seler enggak recomended masa colok acdc nya beda enggak di cek dulu pasti,negative
kualitas produk ok di atas harap kirim lambat hari dari batas akhir,positive
terima kasih lazada terima kasih xiaomi barang nya terima dengan baik walau hanya dar bungkus bubble wrap,positive
harga yang bayar tidak sesuai harga flash salelebih mahalhati hati buat yang lain proses batal tidak bisa laku dan aju batal batal via jalur lain pun tidak di tanggap lazadaparah baru kali ini kecewa berat,negative
muas hari order langsung samappai,positive
produk bohong fre otg tidak ada mohon di ban toko kayak begini lazada,negative
terlalu sangat lamapengiriman gambar sampai saya harus hubungancs pusatnyamungkin bisa di kasih pilih opsi jasa pengirimanjangan langsung otomatis,positive
trimakasih ya braketnya sudah tiba kirim hanya hari,positive
kenapa belum sampai juga dari tanggal 15 desember mesan nya,negative
kata packing rapi bangetdibikin takjub bareng keren sesuai gambar warna juga jelasinput banyakserba bisa terima kasih,positive
semua fungsi dengan naik,positive
paket cepat kurir oke banget mudah an barang lebih oke dan tahan lama apa lagi garansi umur hidup ini kalou eroor nanti janji harus di ganti ya tks sukses selalu,positive
packing wrapping juga bagus tv nya bagus,positive
flashdisk awal bisa untuk simpan data tapi langsung error dan tidak bisa baca dan buka wajahterlalulelahwajahterlalulelahwajahterlalulelah,negative
pesan flasdisk malah dpet memory bagaimana ce bisa di retur enggak nech sebal nunggunya lamad dpetnya malah enggak memuaskn seperti ini hadeeech wajahtersenyumsombongwajahtersenyumsombongwajahtersenyumsombongwajahtersenyumsombongwajahtersenyumsombong,negative
min ini ada tempat celana dalam nya enggak,negative
sumpah kecewa banget sama lazada baru kemarin beli flashdisk ini pakai buat copy tapi filenya enggak muncul cuma shortcutnya doang enggak banding dngn harga yang mahal,negative
tidak fungsi dengan baik sangat kecewa,negative
kirim nya cepat terimakasih,negative
barang sudah terima,positive
bagus belum ada kendala tapi ngirimnya hanya bubble wrap overal enggak ada masalah,negative
asli bagus packing aman sentosa harga murah real capacity,positive
saya sudah pesan dari minggu kemarin tapi belum sampai sampai kalo di lihat dari informasi akan sampai pada hari jumat lalu tapi belum ada juga,negative
barang nya enggak bagus,negative
barang sesuai dengan judulcepat sampaikemasan baikbanyak bonusnyapokoknya tidak kecewa,positive
barang sudah terima sesuai pesan fungsi dengan baik tidak ada kendalaharga murah dari situs online yang lain terimakasih lazada,positive
worth itu sukaksemoga awet barang sudah terima tanggal 25 mau 2019,positive
masih bingung ini orisinal apa bukan karena enggak ada hologram garansi 5thn nya yang di pojok kiri,negative
datang dalam ada cuma pakai bubble wrap selap tanpa packing kayu sempat khawatir karena beda pulau kaltim utgnya buka dus semua normal fre backet itu omong kosong kalau harga tanpa promo gratis bracket 99rb harga 1699 kalau lagi promo potong 100rb harga jadi 1599 tapi fre bracket di hapus sama saja bohong wkwkwkwk dolby audio sprtinya cuma gimmick audio cuma bisa mono doang sudah coba cari settingan agar bisa stereo enggak ada di manual book juga enggak ada speaker tv bawa suara enggak bagus harus pakein speaker eksternal atau soundbar biar suara lumayan enak jernih layar masih jauh dari tv merk jepang ya ada harga ada rupa enggak usah trllu harap banyak tv sampai dengan selamat saja sudah syukur wajahgembiradenganmatabahagia,negative
syukur dapat sandisk harga murah terima kasih lazada,positive
packing nya rapi dan aman cuma sedikit kecewa karena kapasitas nya enggak ful 2tb kapasitas nya cuma 17tb selain itu sih puas lah,negative
barang datang lambat hari dari waktu kirim sudah cek packing bagusrapi dan fungsi normal,negative
bagus bangus banget kirim cepat jugamantap mau beli lagi,positive
ini tidak begitu bagus batrai hari habis bagaimana pun juga nama barang murah kualitas tetap jauh dengan yang mahal dan paling tidak suka selalu keluar iklan walaupun teh tidak di pakai,negative
saya enggak terima barang nyakok stts sudah terima ya,positive
kirim tidak sesuai tanggal yang tera,negative
enggak sesuia dengan spec yang di gambar kata bisa usb ini nyata enggak bisa bagaimana ini mau saya kembali bagaimana cara retur ya,negative
suara laptop kok berisik ya entah kipas atau hardisk nya,negative
good price and product,positive
tv bagus harga murah,positive
kau nih barang tapi wajar sih kalo lihat harga,negative
barang mantap mkasih,positive
paket sampai lebih cepat dari kira quick respon hari telah bayar ada sms sari merchan warna gold tidak available dan tawar warna ganti silver cukup keren,positive
algamdulillah percaya barang sampai kurang dari minggu ke bontang kalimantan timur fre ongkir barang juga sesuai terima kasih,positive
sempat khawatir tentang kirim barang yang kata sering tidak sampai atau telat bangetbanyak sih ke khawatir yang lain seperti barang rusak dlalhamdulillah pesan kamis malam sabtu sore sudah sampaibarang mulusfungsi normalsemoga awet dan canggihtapi belum semua siar tv tertangkapkenapa ya padahal lokasi rumah di kota bekasimasih coba search untuk indosiartrans tv dan trans 7siaran juga cenderung banyak semutmungkin ada saran supaya lebih jernih padahal pakai antena luar,positive
packaging rapi barang sampai dengan selamat terima kasih,positive
flashdisk nya bagus packing ok recommend bangethatihitam,positive
tidak bisa fungsi simpan data,negative
agak kecewa sama ekspedisi yang terlalu lama bahkan lebih estimasi dari puhak lazada h1 ekspedisi alhamdulillah barang sampai packing kayu aman enggak ada lecet dan macemacem jauh ini barang masih oke punya dapat flash sale harga lumayan oke kualitas standar led tv pada umu suara juga cukup okecukup ya tapi dari segi harga ini worth itu banget harga tanpa flash sale pun masih bisa di bilang worth itu cuman sayang kalau di sambung ke pc alias jadi monitor tidak bisa ful hd karena layar potong enggak tau kenapa jadi harus kompensasi sdiiit turunin resolusi di 1600px tapi enggak terlalu jadi masalah terimakasih lazada barang oke cs nya ramah sampai di telfon 2x telah lapor barang lambat datang moga barang awet2 saja,positive
barang nya bagus sudah dicobagambarnya jernih banget suara juga oke dan fre bracket hanya saja kecewa di pengirimanlewat dari tggl estimasinyamohon tingkat lagi layan nya karena saya langgan setia lazada,positive
gan bisa instal win enggak ya,negative
kirim cepat tapi sayang barang enggak orisinal,negative
saya puas sekali dengan barangnyatapi jne nya yang lama,positive
barang sampai dengan selamat tepat waktu walaupun belum saya coba,positive
puas dengan kondisi yang sama seperti pict cuman sayang belum terinstal apa,positive
garansi nya garansi resmi enggak pak,positive
sudah beli 3pcs di toko ini bisa langsung colok ke tv dan yang enggak bisa,negative
barang good sudah di pakai dan tidak ada masalah untuk guna mac pouchnya juga bagus,positive
tak sesuai dengan apa yang di tulis tidak satu pun dari bonus yang saya dapat yang saya dapat malah kabel data miniusb fan dan usb light,negative
packing rapi cuma kirim agak lambat,negative
luar biasa sudah 20 hari sejak mesan enggak sampaisampai nih tv padahal sudah ready kok kalau itu tv nya sampai kecewa,negative
barang belum saya terima masih di kurir belum di antar ke alamat saya,negative
kapasitas 29 gb bukan 32,negative
barang okrealpictrecomended,positive
barang cepat sampai dalam kondisi mulus warna sesuai minta,positive
lama kirim tapi barang dalam kondisi yang baik,positive
darat dengan selamat barang sesuai gambar moga awet kuriry sopan rama sangat puas belanja di sini trim,positive
product ok saya suka dan sudah coba wajahtersenyumdenganmatabahagia saya suka dan packing kirim rapi banget ty jempolkeataswarnakulitcerah,positive
keren ah suka banget original pula,positive
cara bagaimana ya,negative
enggak bisa pakai begitu copy filenya hilang,negative
tv saya beli ketika flash sale 0909 bulan lalu bulan pakai tv normal tidak ada kendala baru kemarin tv tidak bisa nyala ketika kabel power di colok ke listrik seperti tidak ada power listrik masuk bagaimana saya cara klaim garansi tv nya dengan unit baru saya punya cooca vip card replacement guarante,negative
mantap tidak meleset dari jadwal kirim dan kurir ramah kira pakai sepada motor nyata kurir nya pakai mobil mantap deh lazada jempolkeatasjempolkeatasjempolkeatasjempolkeatas,positive
flashdisknya error sering enggak baca di komputer,negative
barang ok kirim agak lama,negative
flashdisk nya lihat bagus tapi rusak enggak bisa pakai,negative
bagus murah kwalitas enggak murah lho,positive
kirim molor minggu saya kecewa,negative
fre headset tidak ada tidak sesuai promonya aplikasi word tidak ada,negative
digital tv nya sama sekali enggak nangkep ubtuk daerah purwokerto,negative
terima kasih lazaad sellerbrng sudah datangtapi kok enggak dah kartu garansinyatolong dong unyuk kartu garansi kirim alamat saya,positive
alhaddulilah sampai degan selamat fungsi dengan normalwajahtersenyumdenganmatabahagiajempolkeatasjempolkeatas,positive
sudah terima tapi belum pakai thanks,positive
barang mulus ok banget terima kasih lazada,positive
pesan 364549487 di pesan pada 04082016 sandisk flash disk cruzer blade 32 gbsampai detik ini tidak terima tidak ada penyelesaianx,negative
kecewa flashdiskny enggak bisa format ke ntfs copy file gede corrupt mau jdiin bootable windows eh detect nya bukan 32gb malah jadi 33gb abal nih fd kekny,negative
nyata benar ya lot habis etik saja bisa tinggal huruf internet pun sampai bolot cuma menang layar saja 15 sayang mau yang pakai pros a4 habis,negative
sue sue data ku hilang semua kga bisa di bukausb macam apa iniaduhbagaimana nih kalo deh beginil,negative
barang sudah darat dengan selamat di denpasarwalau packingnya cuma pakai bubble wrap tapi tangan nya oksemua jalan normal tanpa ada kendalaterima kasih cocca lazada,positive
barang rusak enggak bisa di pakai,negative
barang sudah terima terima kasih dan fungsi,positive
kapasitas 29 gb,positive
tulisanya 32 gbaktual 389 gbkecewa,negative
netflix nya juga masalah di seri ini,positive
lumayan speed read 80mbsi write speed 40mbsi,positive
produk bagus banget ayam pelihara saya pada suka dibikinin kandang dari kardus saya cuma butuh kardus buat kandang ayam tv nya malah buat main karambol anak saya,positive
yang datang ryzen guys tidak sesuai ekspektasi sudah saya kembali dan tolong tanggung jawab,negative
kualitas produk banding dengan harga tapi bawah harap saya dengan nama besar philips,negative
barang original packing rapi dan kirim cepat sampai,positive
kok di play di tv enggak ke baca ya,positive
barang cepat datang packing bagus bonus mantul,positive
barang yang kirim tidak fungsi,negative
baca ulas pada bilang sudah digital tapi nyata masih mono buat tonton film gambar jernih tapi salur tv jelek pakai antena dalam no signal sering,negative
sandisk selalu uji tidak pernah ragu,positive
mantap3 hari sampaikapasitas 64gb fre 595gb,positive
luar ok kapasitas ok tapi sayang tidak bisa simpan video,negative
barang cepat sampainyadeh pakai dan bagus packing rapirekomend deh,positive
barang nya sesuai sih sama bayang aku tapi telah cek kok cuma 28 gb saja ya terus baru colok beberapa menit sudah panas begitu kenapa ya,positive
barang sesuai dengan pic mantap,positive
enggak becus kau jual tutup saja toko kau apa yang minta enggak sama dengan yang kau kirim kau pikir aku enggak bisa beda mana yang micro usb dengan yang typesih aku pesan dua tapi bukan dua dua micro usb,negative
barang bagus fungsi mungkin tambah saja perlu perhati dalam pengepakanya lebih baik lagi skalian mu tanya tv ini belakang ada lubang usb apa tv ini sudah bisa usb move,negative
tv mantap ini baru tv kemarin punya saya menang harga doang mahal kualitas nya msi oke xiaomi ini bisa youtube lagi puas banget dah thank si lazada,positive
tidak bisa simpan video banyakbanyak,negative
barang belum datang,negative
mana ini pesan saya saya sudah tunggu hari tak kunjung datang,negative
real pict thx lazada,positive
kok pesan saya di batal ya ada apa ini padahal kurir deh sempat ke rumah nganter barang terus karena saya tidak di rumah pas dia bawa barang kata hari senin mau ke rumah lagi kurir telah saya cek email kata barang yang saya beli di batal mohon informasi lebih jelas agar saya bisa pesan kembali jika itu benar di batal,negative
saya kecewa sekali dengan layan lazadapratama store saya beli dua macam bareng flashdisk hp32 dan sandisk micro sd32 yang datang barang satu macam saja yaitu dua buah flashdisk apa bisa flashdisk kembali dan ganti dengan sandisk karena selisih harga yang lumayan terimakasih atas atentionnya,negative
bagus laptop ya,positive
rapi banget packingnya,positive
barang sudah sampai baru buka belum di periksa kirim lumayan cepat kurir juga ramah mudah an barang tidak kecewa,negative
nilaiseratus original,negative
barang bagus sesuai harap,positive
barang sesuai di gambar packing rapibiasanya kirim masalah kali ini lancar dan cepat sampai puas deh sama produk ini thx lazada,positive
barang bagus dan sesuai tapi kirim lelet banget,negative
alhamdulilah sudah terima sempat was2 bareng kali enggak muat lu tempat pb vivan ku syukur muat,positive
sangat bagus tingkat layan dan jaga percaya langgan,positive
barang nya enggak bagus,negative
barang sampai dengan selamat dan lengkap sesuai pesan tanpa kekuranganpatunglibertypatunglibertypatungliberty,positive
bagus banget barang nya,positive
flashnya mantap,positive
bima,negative
paket cepat paking rapi barang mulusterimakasih lazada,negative
kirim cepat barang datang mulus tanpa penyok barang sesuai foto dan bagus harga juga bagus buat kantong,positive
tapi fre pouch dan mouse pad tidak sesuai dengan gambar pouch dapat yang tas kecil tidak seperti gambar mouse pad gambar bukan merk seagate lain winnie the ph lebih saya puas terimakasih,negative
product sesuai deskripsi kirim cepat dan aman sayang enggak ada informasi soal vip cardnya,negative
tv pintar bagus dan komplit,positive
good job no complain,negative
barang sudah sampai packing cukup lengkap aman hardisknya jauh ini coba fungsi dengan baik terimakasih,positive
sudah minggu pesan belum datang juga bagaimana ini lazada padahal belum pernah kecewa belanja di lazada,negative
mantap recommend,positive
fd enggak bisa buat simpan video film,negative
paket sampai dengan selamat ke lhoksukont dan fungsi dengan baik gambar dan suara nya mantul moga produk ini awet,positive
barang sampai pancing rapi fungsi 100 namun kirim agak lambat hari,positive
harus yang asli,negative
mantap lur,positive
barang telah diterimauntuk klaim hooq nya xiaomi suruh hubung lazadalalu di pingpong lagi hubung xiaomiwaspada after sales nya,positive
barang sampai dengan cepatamandan fungsi dengan baik terima kasih,positive
thank lazada barang nya bagus pngriman nya juga cepat,positive
saya belum terima paket sayatolong eiadi tindaklanjuti ke pihak jne nyaknapa di terang psn dan email sayabarang sudah diterimapadahal saya sama sekali belum terima pesan sayatolong bantu dari jual dan lazadanya,negative
mantap banget harga murah tapi kualitas mewah terimakasih palem elektro terimakasih lazada barang bagus banget kurir sangat ramah love love love lazada,positive
kirim cepatoke bgtz,positive
sudah sampai dengan baik no cacat paking bagus kerdus saja mulus apalagi tv nyaterima kasih lazada,positive
barang sudah sampai tidak ada cacat fisik tapi kapasitas tidak work,negative
mantul,positive
ini saya pesan tanggal 12 terus tanggal 13 kata sudah proses kirim tapi sampai sekarang belum datang juga kirim dari mana memang,negative
jangan beli produk ini saya beli unit tidak di kirim dan di batal cara pihak terus di suruh tunggu uang kembali shit,negative
jika nanti ada salah dalam produk atau dalam order siapa yang akan tanggung jawab sini saya tidak mau jika nanti uang layang tolong lebih jelas lagi tempat jual dan identitas sih jual ya,negative
kecewa banget tidak fungsi alias tidak konek,negative
sampai juga nih terimakasih dipacking dengan baik dapat tas juga segel utuh,positive
jujur barang nya bagus banget dengan harga gin dapat smart tv yang keren desain juga oke gambar juga oke tapi sayang ada titik hitam kecil pas di tengah memang tidak ganggu tapi lihat jika background nya warna putih apakah pihak yang jual tidak di qc lebih dahulu dan di cek apakah ada cacat atau tidak dan apakah bisa di claim barang nya yang di takut untuk jangka panjang nya takut titik hitam sebut besar dan menganggu mohon tanggap nya dari pihak cooca dan lazaddathx,positive
barang yang datang tidak sesuai gambarpesanan saya malah di kasih fd model lama model yang tidak mau saya beli kecewa saya sama lazada saya minta kembali barang,negative
kapasitas hanya 564 gb,negative
kirim sangat cepat,positive
barang nya sesuai deskripsi,positive
barang enggak orisinal jual jujur dong jadi jual barang jadi enggak bisa pakai rugi saya beli,negative
kirim cepatpacking rapibarang ok terima kasih lazada,positive
sudah rusak panel,negative
kalo tonton dari samping enggak lihat harus dari depan,negative
dua bagus sekali,positive
barang deh sampai cepat peking rapi barang bagus tapi enggak bisa konek untuk pideo,positive
barang sudah sampai sesuai estimasi tapi sayang untuk otg nya enggak fungsi,negative
sangat amat kecewa hardisk tidak bisa baca sama sekali oleh komputer walaupun sudah coba komputer beda bagaimana bisa anda kirim barang yang rusak kepada customer terima kasih telah kirim barang yang rusak,negative
mantapharga bersahabatfre ongkirpaciing double safetypengiriman saja yang agak lamasok far sok good,positive
pas di ku mau pasti ada dvdroom apa enggak bilang adafoto produk pun beda dengan aslidfoto ada dvdroom blanja online sudah enggak bisa lihat produk speknya pun enggak valid ya sudah,negative
pengirima lama enggak tau salah siapa,negative
kirim sungguh sungguh lamban lebih dari minggu,negative
barang bagus dan awet,positive
barang sudah terima ambil sendiri kurir tolak antar sampai ke rumah dengan alas barang terlalu besar tidak bisa atar dengan motor padahal bisa kalau antar orang dengan bonceng lengkap barang kurang karena baut untuk stand tv tidak saya temu dalam box,negative
barang cepat sampai terima kasih lazada,positive
kemarin sore order sore ini dah sampai mantap packing juga baik moga awet ya,positive
love this sok much keren banget apalagi dapat harga wor,positive
tau,positive
produk sesuai sudah di coba dan bagus moga awet terima kasih,positive
pesan cepat pada kirim brang ok namun bonus rusak semua nama ya juga bonus hehehe terima kasih lazada,negative
ya standar sih lumayan usb 30 tapi kayak kurang kokoh dalam,negative
barang sesuai mudahmudahan awet,positive
fdnya fungsi dengan baik dapat otg juga cuman ada yang aneh barusan gua coba di hp realme enggak bisa tapi di redmi bisa wkwk tapi sok far puas lah produk sesuai sama yang gambar,positive
perfec,positive
barang sesuai gambar kirim tepat waktu enggak kecewa deh,positive
di terang speed nya 7200rpm tapi yang di kirim hd pipeline,negative
tv nya sih bagus tapi usb tidak bisa dpakkai hanya untuk service doang tidak sesuai deskripsi,negative
barang bagus sesuai deskripsi betul dapat pas samsung brand day jadi cuma dapat harga 206rb,positive
bagus dan cepat kirim,positive
belum ke pakai mudahmudahan bagus,positive
tolong kirim nya di baik,negative
