text,label
untuk case berobat dini hari dengan menggunakan asuransi swasta melalui igd sangat mengecewakan!,positive
saya tinggal di kamar 7505 dan disini saya dapat pelayanan yang bagus dari suster dan dok riki smuanya bagus cleaning servicenya juga bagus pelayananya terima kasih,positive
pertama tama untuk penanganan bawa bayi yang usianya masih kurang dari seminggu karena harus benar benar urgent langsung ke ugd dan ditangani dengan cepat tidak butuh waktu lama walaupun sempat dimarahi dokter tapi tidak apa apa,negative
fasilitasnya sangat bagus pelayanan dokter dan susternya ramah sekali !jempol_ke_atas_warna_kulit_gelap!!jempol_ke_atas_warna_kulit_gelap!!jempol_ke_atas_warna_kulit_gelap!!jempol_ke_atas_warna_kulit_gelap!!jempol_ke_atas_warna_kulit_gelap!,negative
saya dari masuk igd pelayanan nya baik semua dokter perawat sampai kasih teh manis hangat padahal enggak meminta terus pelayanan kebidanan nya oke baik baik bidannnya siapapun nama bidan bidan disana terima kasih kalian sangat baik semoga allah,positive
ketika masuk ugd rsud kisa pelayanannya cepat edukasinya jelas perawatnya ramah ramah menjadi lebih nyaman ke pasien,negative
untuk fisionya pelayanannya baik cepat dan bersahabat,positive
pelayanan di igd untuk pelayanan ibu hamil sangat baik,positive
rumah sakitnya bagus bersih pelayanan cepat terima kasih untuk bidan bidan yang sudah membantu saya lahiran normal dan terima kasih juga untuk dokter hari spog saya awalnya direncanakan sesar jika tidak lahir tapi alhamdulillah bidannya,positive
rumah sakit besar di kawasan jl tarakan cideng barat,positive
terimakasih rsud kemayoran pelayanan baik dijemput oleh pak alin humas menginfokan dengan baik,positive
pelayanan mcu cepat dan teratur perawat dan dokternya ramah dan cekatan perawat nunu di bagian ekg dan treadmil sangat baik dan perhatian terima kasih mayapada kuningan,positive
salah satu anggota keluarga saya masuk rspi selama 6 hari dari igd menginap di kamar 802 terima kasih banyak kepada suster ulfa mawar ranis dan seluruh perawat lainnya yang bertugas di lantai 8 mereka sangat membantu dan sangat perhatian untuk memenuhi kebutuhan dan pertanyaan kami selama kami tinggal kami mendapatkan pengalaman menginap yang menyenangkan kamarnya bersih dan baru direnovasi rumah tangga sangat luar biasa semuanya berjalan lancar dengan bantuan bagian admisi kasir dan semua departemen lainnya belum lagi para dokter yang sangat membantu proses kesembuhan anggota keluarga saya pasti akan merekomendasikan rspi puri indah !jempol_ke_atas!,positive
plusnya waktu ranap mau odontectomy itu pelayanan bagus nersnya ramah2 dan cukup informatif duh tapi sorry tapi sayang lama banget kalo lagi proses kontrol terutama di bedah mulut menunggu di tensi saja bisa 1jam dipanggil dokter 30 menitan belum menunggu surat kontrol berikutnya pernah 1 jam dong menunggu surat kontrol berikutnya kalo ditambah nebus obat bisa 2 jam pernah waktu itu mungkin bisa di improve ya jadi waktu enggak efisien padahal pernah fisioterapi di rehab mediknya itu walau bpjs pakai nomor antrian jadi ketahuan kan kalo masih lama bisa kita solat atau beli makan dulu enggak worry takut kelewat terus menunggu surat kontrol juga langsung selesai tindakan,negative
tidak terlalu banyak,negative
pertama kali kontrol di rsud pasar minggu di poliklinik obstetri sama dari hendrivand dan harus dirawat inap di sini alhamdulillah sangat sangat memuaskan pelayanan sangat baik dan ramah tamah dari pihak manajemennya,positive
setelah anak saya di rawat di rs hermina depok di ruang anak kamala 4 menjadi sehat karena susternya ramah pelayanan nya cepat sangat puas atas pelayanan nya,positive
kami mendapatkan pelayanan yang baik dari semua staf terutama dari cempaka tempat adik saya dirawat selama tiga hari semua staf ramah dan sangat kooperatif terima kasih banyak untuk rsud tarakan bravo,positive
alhamdulillah di rawat dengan baik dan sepenuh hati trimakasih atas tindakan sc nya dari jimmy sakti spog and team di ruang op trimaksh dari firmansyah spa dan semua perawat baik di ruang nicu,positive
staf igd abang adi jempol n pelayanan prima,negative
dokter anak itu menghakimi tidak ramah apa yang dia lakukan sebagai sapa? kok ada dokter spesialis lain yang tidak perlu berinteraksi dengan orang?,negative
selamat siang apakah di rsud tamansari bisa membuat skbn terimakasih,positive
layanan pelanggan buruk kami ke sini untuk mencari vaksin penguat moderna saya sudah bertanya melalui whatsap mereka bahwa vaksin itu tersedia dan tidak diberi tahu tentang persyaratan apa pun ketika kami tiba vaksin penguat moderna tidak diberikan kepada kami karena,negative
pelayanan untuk pasien bagus ramah dan cepat tindakan untuk proses kelahiran juga bagus rapi kekurangannya tidak bisa pakai bpjs padahal sekarang rumah sakit syarat untuk,negative
pelayanan sangat buruk terutama bagian registrasi dan kasir kenapa orang sakit disuruh menunggu 1 jam untuk registrasi dan antri 1 jam di kasir di masa pandemi seperti ini?? daripada karyawan di kasir ditambah,negative
rumah sakit yang pelayanan nya sangat ramah bagus anak saya jelita dirawat di ruangan shofa juga memberikan terapi mewarnai untuk menghilangkan kejenuhan anak didalam masa pemulihan,negative
rs ini sangat tidak masuk akal untuk layanan bpjs nya pasien yang jatuh pingsan dan mengalami kecelakaan di tempat umum tidak bisa menggunakan fasilitas bpjs apakah ada jenis pelayanan bpjs seperti itu? namanya kejadian kecelakaan bisa saja terjadi di mana saja dan tidak harus di rumah bukan?,negative
pelayanannya lama banget dokternya pun enggak ramah dan datang telat sampai 2 jam lebih masa saya pingsan dan demam dibilang caper sama dokter sugiyono mana ada dokter seperti itu tolong dicermati lagi sebagai dokter seharusnya melayani dengan baik,positive
pertama kali coba berobat ke dari mata daftar via online pas datang ternyata dari sudah seminggu tidak praktik!wajah_terlalu_lelah!kalo tidak praktik kenapa tidak ada info padahal sudah mencantumkan no telp akhirnya daftar online ke rs di bsd lagi saja via online,negative
kecewa sama pelayanan farmasi di rs tugu ibu orang tua saya kemarin periksa dari pagi ke sapa pada sampai malam baru pulang cuma,negative
fasilitas dan dokter yang baik untuk rumah sakit swasta mendukung banyak asuransi juga mendukung asuransi sosial di rumah sakit umum,positive
mau berbagi pengalaman dari mulai satpam ramah sekali memberikan informasi kepada pasien dengan benar staf semua nya ramah pelayanan cepat dokter perawat bidan semua nya bagus,negative
untuk pelayanan bpjs oke banget tidak ribet fasilitas lengkap untuk rs level b gedung yang baru sangat bagus modern,negative
puas berobat kesini terima kasih untuk seluruh tim rs atas pelayanannya,positive
pelayanannya tidak bagus sama sekali,negative
penunggu pasien tidak boleg naik ke lantai 3 menggunakan lift harus naik tangga gempor 2 deh dengkul,negative
kepada tim icu terima kasih telah membantu saya untuk pulih,positive
sampai sekarang masih dalam perawatan mau tanya ke dokter kapan harus jenguk perawatnya kurang ramah dibilang galak dan tidak membantu sangat kecewa dengan pelayanannya,negative
ayah saya yang sudah lanjut usia baru baru ini dirawat di rumah sakit dan harus menjalani operasi di siloam tb simatupang kemampuan untuk mengoordinasikan perawatan dan masalah asuransinya dengan mia spesialis hubungan internasional membuat semua perbedaan dalam kelancaran,negative
rumah sakit yang sangat bersih dengan dokter profesional,positive
sangat kecewa!!!!!!!!!!!!,negative
antrian ke dokter royaniwati lama sekali dari pagi sampai siang belom2 ditangani padahal cuma meminta rujukan apalagi kalo berobat kasihan anak anak kburu pada menangis!orang_tepuk_jidat!,negative
untuk proses pendaftaran sebenarnya cepat kalau sudah pakai pendaftaran online tapi terkadang namanya sistem suka bermasalah jadi harus melakukan pendaftaran secara manual atau harus mengantri di loket selebihnya sudah oke perlu ada,negative
dokternya ramah perawatnya juga ramah tapi kalau meminta plng ribet pakai konsultasi dulu konsulnya lama banget,negative
pelayanan sangat baik dan memuaskan suster perawat ramah serta baik dengan pasien kebersihan kamar juga bersih!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!nilai_seratus!!nilai_seratus!!nilai_seratus!!nilai_seratus!,positive
pengalaman melakukan scalling di rs royal taruma sama dengan saat saya scalling pakai bpjs 3thn yang lalu saat lihat ada paket scalling 299k saya langsung tertarik h 1 saya telp untuk daftar pada hari h datang dapat no antrian 1 enggak lama menunggu langsung di panggil masuk begitu masuk disuruh duduk di kursi periksa ditanya mau apa saya bilang scalling disuruh kumur langsung dikerjakan enggak lama dibilang sudah selesai dokter langsung berdiri balik ke mejanya karena masih berasa ada yang enggak bersih saya bilang ke suster dokter balik lagi ke kursi periksa sambil bilang kalo sudah bersih dan saya disodorin kaca saya lihat dong bgn bawah dekat gusi masih ada karang gigi saya tunjukkan karang gigi nya dikerjakan lagi sama dokter enggak pakai lama dia bilang sudah selesai dia matikan lampu terus balik duduk ke meja nya lagi saya sudah malas saya tanya ke suster ini sudah? dan suster bilang sudah ya sudah saya berdiri ambil tisu saya sendiri untuk bersihkan sekeliling mulut yang masih basah sedangkan suster sibuk beberes dekat kursi periksa terus saya bengong ini bagaimana? enggak disuruh duduk enggak di omongkan apapun akhirnya dokter suruh saya tunggu diluar karena katanya harus isi data online entar di panggil lagi ya sudah saya keluar duduk enggak lama di luar suster suruh ke depan bgn kasir entar di panggil disana ya sudah saya duduk lah depan kasir karena enggak dipanggil2 sama kasir padahal lagi enggak ada antrian saya yang datang ke kasir tanya sudah bisa bayar belum? dikenakan biaya adm dong saya kaget tapi karena sudah sebel duluan ya sudah malas tanya tanya bayar saja sih kasir pun akhirnya kasak kusuk tanya ke bgn lain dan akhirnya enggak kena biaya adm dan kasirnya enggak ada manis2 nya ya sama sekali enggak ada bilang terima kasih saya bayar lo pribadi benar benar sama persis dengan pengalaman scalling pakai bpjs menyesak banget ulasan diatas saya buat saat masih di loby rs menunggu jemputan dan benar saja sesampai di rumah saya lihat masih ada karang gigi enggak bersih dibersihin sama dokternya,positive
pelayanan kurang bagus suster dl suka berisik seperti pasar jam siang dan tengah malam pasien jadi susah istirahat menu makanan juga setiap hari di kasih telur tempe tahu sayur enggak enak banget malas kerja pegawai fisinj,negative
hhm dokter enggak pske masker tidak ditegur satpam di lantai 3,negative
setiap ketemu petugas atau suster mereka ramah2 apalagi satpam2 di depan membantu sekali dokternya juga ngejelasin dengam detail,positive
semoga perawat yang tidak ramah terhadap pasien mendapat balasan setimpal seperti yang dilakukannya pada pasien diremehkan diremehkan diremehkan mungkin masa mudanya sukses usia tua ketika ia lemah rasa sakitnya akan membuat pasiennya merasa sakit dan diperlakukan dengan buruk,negative
awal periksa di sini ke poli kebidanan dan di tanganin langsung oleh dokter obygn rino apin sapa og itu sangat memuaskan sekali karena dari usg dan keluhan kita di dengarkan oleh dokter setelah 3 kali periksa di rs tzu chi langsung di ambil,positive
hari ini saya mau bikin surat bebas narkotika info petugas di pintu masuk pakai kuota perharinya 40 50 kalo indak salah tadi petugasnya bilang benarkah seperti itu? lalu jam pelayanan jam 8 00 14 00 informasi petugas depan pintu masuk tapi jam,negative
datang ke rsia tumbuh kembang cuma mau coba ke dokter miza karena sama dokter dokter sebelumnya selalu meremehkan kondisi anak saya dan cuma dikasih antibiotik tanpa cek darah,positive
sangat bagus dan rekomendasi favorit kami saat butuh rs dan rawat inap,positive
tadinya mau mengasih rating bintang 5 karena securitynya sangat helpful tapi enggak jadi karena antrian administrasinya parah banget lamanya kalo memang lagi ramai ya ditambah lah stafnya kok didiemin saja,positive
awalnya ragu karena mendengar beberapa kali info2 dari masyarakat mengenai rs namun karena enggak ada pilihan dan cukup urgent melihat kondisi anak akhirnya memilih rs citama sebagai rujukan ke spesialis anak,positive
alhamdulillah selama saya berobat di rs ukrida di ruang bunga daffodil pelayanannya sangat baik perawat dan dokternya ramah dan sabar semua terima kasih banyak kepada semua yang bertugas di rs ukrida,positive
sejak hamil anak pertama sampai anak kedua selalu periksakan kehamilan secara rutin ke dokter kandungan langganan anda dari noviyanti sapa og saya belum pernah dan tidak mau ganti ganti dokter kandungan masalahnya dia,negative
fasilitas kesehatan lengkap pelayanan ramah terutama arahan penjelasan dari petugas keamanan yang jelas ramah,negative
pelayanannya baik dan dokternya juga cepat tanggap,positive
pelayanannya memuaskan dokter perawat dan stafnya ramah dan membantu fasilitasnya juga oke ruang perawatannya bersih dan modern,positive
pelayanan paling terbaik dari dari poppy syafnita dan suster jupe ramah profesional cepat ahli banget dan benar benar bikin pasien nyaman rs mitra keluarga kemayoran memang terbaik dan beruntung punya dokter dan suster yang the best seperti dari poppy dan suster jupe,positive
pelayanan kurang sekali bapak saya di igd dari jam 11 sudah sesak napas nunggunya lama padahal perawatnya ada baru mau mengomong lagi berdiri sudah dibilang tunggu situ saja bu nanti juga ditanganin lama ditanganinnya pas dicek bapak saya saturasi rendah paru paru ada infeksi malah disuruh pulang cuma dikasih obat padahal jam 3 subuh posisinya tapi disuruh pulang akhirnya jam 10 pagi saya bawa lagi ke rs lain bapak saya langsung gercep ditanganin dan disarankan masuk ruangan icu,negative
sudah mahal ngambil obat lama pula enggak rekomend!jempol_ke_bawah!dikira waktu kita cuma buat menunggu kali ya kampret memang,negative
hm keslingnya kurang ramah kurang paham standar pelayanannya apa nama 5s??,negative
dokter dan karyawan lainnya sangat ramah rumah sakit bersih layanan sangat cepat dan baik,positive
merasa berbeda ketika menggunakan asuransi pemerintah dan asuransi swasta !wajah_gembira_berurai_air_mata!!wajah_gembira_berurai_air_mata! tentu lebih nyaman di eksekutif area,positive
baru pertama kali ke rs kayak begini pelayanannya buruk banget tlpn ke rs katanya dari spk jam 12 tapi sampai jam 14 30 belum datang dari nya mana saya berobat untuk lansia harus menunggu selama itu 2jam,negative
administrasinya masih tergolong rusak semuanya serba lama apalagi ketika antri obat masa iya mengantri sampai 1 jam,negative
saran saya untuk diarea lantai 4 ruangan spesialis dokter bedah mulut pertama saya datang pagi jam 8 pagi ke rs ui langsung ke registrasi dilantai 1 setelah reg langsung ke lantai 4 saya tanya ke petugas loket ada 2 wanita jawabannya suratnya dipegang dulu nanti diambil sampai jam 11 00 belum dipanggil padahal jadwal yang diwa dokter dari jam 09 30 si di 10 30 saya tanyakan kembali ke petugas loket jawabannya tolong sabar nanti dipanggil tanpa melihat dulu surat yang saya bawa dan ternyata ada 2 loket dipaling ujung disitu istri saya sudah dipanggil dan terlewat karena saya salah duduk dipanggil tidak dengar karena saya bertanya ke 2 petugas wanita tidak ada pengarahan hanya bilang tolong sabar nanti dipanggil saya curiga yang baru datang sudah dipanggil kan aneh saran saya adakan tiket antrian lagi dan kode panggilan biar pasien tidak bingung menunggu dimana tanpa ada arahan jelas disitu dan ada banyak tv itu jadikan monitor antrian biar kita mau ke toilet tidak bingung takut dipanggil kelewat,negative
selama saya di rawat di rs citama ini saya merasa sangat puas dengan pelayanannya dari mulai dokter perawat satpam dan para staf di rs citama ini sangat sopan dan memiliki attitude yang bagus semoga rs citama sukses selalu ya pertahankan apa yang sudah ada ok,positive
pelayanan sangat oke dan ramah sering mengadakan event yang menarik bagi warga yang sangat bermanfaat mengenai kesehatan dan pengetahuan tentang kesehatan serta mendapatkan hadiah yang unik dan menarik,positive
tolong diperbaiki untuk staf farmasi nya overal semua oke namun staf farmasi pengambilan obat sangat lambat lelet sekali jangan karena pelayanan ambil obat lama jadi negatif ke semua pelayanan nya,positive
dari sesanti spesialis tht dokter terbaik sangat teliti teliti dan sabar semua perawat di lantai 17 petugas kebersihan dan katering makanan,positive
pelayanan sangat baik dokter mata pelayanannya sangat profesional perawatnya sangat cekatan dan edukatif,positive
layanan registrasi pcr sangat buruk saya menunggu selama 4 jam kemudian paketnya memakan waktu 12 jam dari jam 8 malam paketnya baru keluar keesokan harinya jam 5 sore benar benar buruk,negative
serba cepat mantab antre via online datang langsung bisa bikin sep walo antre ke farmasi tinggal tunggu saja kantin enak2 makanannya sustwr gercep dokter ramah sarannya mesin pendaftaran online dibanyakin,negative
teruntuk dokter spesialis ortopedik dari ari sigit dan suster nya kalian sangat mengecewakan pelayanan nya lebih bagus pelayanan puskesmas ibu saya setelah operasi 1 minggu kemudian kontrol di cabut dengan kasar oleh suster sampai lukanya bernanah tidak di obatin sama sekali pas kontrol malah ibu saya kena mental karena di marahin dokter nya bukan cuma 1 orang yang bilang hampir semua bilang pelayanan di hermina buruk suster mimi sangat baik kalau di tanya sisanya susternya bobrok,positive
pelayanannya bagus rumah sakitnya juga bersih kemarin istri saya dirawat kebetulan mitra ulang tahun jadi setiap pasien didatangi petugas rumah sakit dan diberikan oleh oleh berupa thumbler,positive
alhamdulillah selama dirawat di rsia makiyah kami mendapatkan pelayanan yang maksimal dokter dan perawatnya melayani dengan bagus dan baik semoga lebih baik lagi pelayanannya terima kasih,positive
dokter dan perawatnya ramah penuh suasana islami suka sekali tapi tetap saja saya tidak mau bermalam di sini,negative
saya ingin berbagi pengalaman saya di rsud tarakan kami mohon kepada para petugas keamanan igd untuk lebih banyak belajar kepada security baca tentang sopan santun,negative
ibu saya yang berusia 88 tahun dirawat pada tanggal 3 september 2021 dan menjalani operasi penggantian pinggul bipolar pada tanggal 6 september 2021 oleh dari erick wonggokusumo spot ia merawat ibu saya dengan sangat baik dan terus memberi tahu kami tentang apa yang terjadi terutama ketika ibu saya mengalami pendarahan serius,positive
terimakasih rs ia makiyah telah merawat anak saya dengan pelayanan sangat baik semoga selalu ditingkatkan,positive
menunggu di ugd 1 jam anak saya sudah panas badan nya tetap harus menunggu tidak ada penangan apa pun dan scurity yang jaga di ugd pun enggak sopan,negative
pelayanan sangat buruk di rumah sakit banyak perawat yang sedang berlatih dan mereka selalu mengatakan bahwa mereka tidak tahu apa apa dan staf informasi staf administrasi dan perawat tetap sangat lambat,negative
fasilitas bagus dokter baik perawat baik perawat baik sulit mendapatkan parkir,positive
dari pagi menunggu di panggil masuk ke poli mata sampai siang enggak di panggil2,positive
lambat pelayanannya berbayar tapi seperti layanan bpjs proses menunggu diperiksa sampai ambil obat 5 jam tolong diperbaiki sistem nya,positive
rawat inap di kamar 338 selama 3 hari pelayanan sangat memuaskan dari sisi keramahan staf dan kebersihan rumah sakit sangat terjaga perawat sigap 24 jam,positive
pelayanan nya sangat ramah selama rawat inap,negative
tolong dong untuk mbak ibu suster di salah satu ruang sekitaran dekat taman ada mushola enggak saya sebut nama ruangnya kalau tengah malam mengobrol mengobrol ketawanya pelan saja suaranya sangat terdengar bising di telinga terdengar jelas,negative
ke belakang,positive
tenpat pendaftaran registrasi registration wah kayak pasar tame banget loket kurang banyak jadi pada menumpuk di pendaftaran,negative
alhamdullilah niat ke igd buat berobat karena sesak setelah diperiksa ke dokter di suruh ranap inap semua di tanggung bpjs dari pemerintah pelayanannya top dan perawat maupun dokter sigap ketika butuh bantuan pokoknya bagus banget,positive
masuk igd dua kali di rsud cibinong di hari minggu dan senin disuruh berobat jalan karena hasil labnya baik semua baik hasil lab di hari minggu ataupun di hari senin selanjutnya saya merasakan sakit lagi di hari selasa akhirnya saya ke rsud cilincing jakarta setelah dilakukan pengecekan ternyata ada infeksi dan juga ada batu di empedu saya saya heran kenapa hasil lab di rs di rsud cibinong hasil labnya bagus? dan kenapa tidak berupaya untuk melakukan pengecekan lebih lanjut karena saya sudah dua kali berturut turut masuk igd di hari minggu dan di hari seninnya dokter bilang di igd enggak bisa scan harus ada rujukan dari faskes 1 dulu memang di faskes satu saya ada di puskesmas cilincing yaitu di jakarta tapi setahu saya jika dalam keadaan darurat maka igd enggak boleh melihat faskes dan karena alasan nyeri sudah berkurang dan saya sudah mulai bisa masuk makanan maka saya di pulangkan padahal pada dasarnya nyeri berkurang sesaat karena efek obat setelah efek obat habis nyeri hebat datang lagi ini terjadi berulang sehingga saya masuk igd 2x dan saya di pulangkan dalam keadaan nyeri berkurang namun saya masih merasakan sakit yang tidak nyaman,positive
untuk pelayanan administrasi sudah baik securty ramah ramah tapi dokter spesialis poli jantung nya tolong di perbaiki kata kata nya ke,positive
ada rasa kecewa sama rs ini apa karena pemerintah hem pengalaman saya berobat kesini cuma sekali sudah putus asa jadi beginilah saya dari jam 10 pagi sampai saya mengeluh tentang,negative
pelayanannya bagus dokter bidan dan perawat handal dan ramah,positive
over al bagus !oke_warna_kulit_cerah! pelayanan dari awal sampai akhir bagus banget dokter sri wahyuni spesialis anak bagus dan komunikatif banget !jempol_ke_atas_warna_kulit_cerah! tempatnya bersih dan wangi !tepuk_tangan_warna_kulit_cerah!,positive
dari poli jiwa di cek nya cuma sebentar menunggu obat nya ngebuat stres buat yang di farmasi di tambahkan lagi orang nya supaya agak cepatan dikit saya dari jam 2 di situ pulang jam 10,negative
ibu saya di rawat di rumah sakit ini alhamdulillah nyaman kata ibu saya dokter suster security semua karyawan nya baik apalagi dokternya baik sama pasien,positive
pelayanan staf administrasi staf medis dokter dan perawat sangat ramah dan berpengalaman tak lupa juga dengan petugas keamanan yang membantu memberikan pengarahan kepada keluarga pasien yang belum memahami lingkungan rs siloam lippo village,positive
pengalaman anak saya sendiri baru seminggu yang lalu anak saya kecelakaan parah dan anak saya dibawa ke igd rsud cibinong dari jam 9 malam sampai jam 1 siang tidak ada tindakan apapun hanya di infus dan di perban sedangkan kondisi anak,negative
mau ke dokter anak di jadwal dokter ada jam 13 00 sampai jam 14 00 belum datang2 jam 14 30 baru datang mari lebih menghargai waktu sok disappointed,positive
terima kasih suster mimi atas kebaikan dan keramahannya terhadap saya dan suami saya semenjak dirawat dilantai 6 ini saat datang disambut ramah oleh suster mimi terima kasih juga suster yohana dan suster kepala perawatnya sangad baik dan sangat berkesan meski saya lihat susternya lelah tapi selalu cepat dan ramah saat pasien yang lain nya memanggil selalu tersenyum dan baiksehat2 ya suster lantai 6,positive
pelayanannya sudah bagus baik dari perawat maupun dokternya al good,positive
untuk pelayanan igd atas nama ibu siti nurhayati tnggapan kamu sangat puas karena proses pelayanannya sangat cepat dan ramah di bantu dengan suster tari dan dokter nadya terima kasih atas perawatannya,positive
kualitas bagus pelayanan bagus,negative
biaya parkir kendaraan nya enggak jelas tolong di tindak lanjuti atau di tertibkan di situ tertulis maksimal sepeda motor 6rb eh pas keluar tagihan 8rb dan tidak,negative
pelayanan nya bagus sc pakai bpjs diruang perawatan operasi bahkan pas mau pulang benar benar bagus pelayanan nya kecuali pas mau kontrol ranap petugas security cewek yang pakai baju hitam judes bgtbgt padahal cuma bertanya sudah dokternya sudah pemberkasan belum wkwk,negative
terimakasih buat rs mitra husada yang sudah merawat saya dengan baik sesuai namanya melayani sepenuh hati demi allah dari keadaan saya kurang sehat sakit sampai keadaan saya membaik saya suka dari pelayanan nya keramahan nya semuanya,positive
alhamdulillah pelayanan selama di rumah sakit ini sangat memuaskan dari awal masuk igd sampai proses operasi sangat tanggap dengan dokter yang kompeten dokternya sangat jelas dalam memberikan penjelasan sangat detail,positive
pertama kali berkunjung ke rsud ciracas jakarta timur saya sangat senang dari pelayanan parkir satpam dan pegawainya sangat luar biasa ramah dan membantu pasien apalagi dokter2 nya sangat ramah dan cepat menangani saya terima,positive
saya puas dengan pelayanan di rsup sitanala khususnya di bagian pendaftaran untuk poli gigi bedah mulut suster dan dokter nya ramah dan menyenangkan membuat saya sebagai pasien tenang dan nyaman pelayanan yang diberikan termasuk cepat dari,positive
